remoteId;published;modified;Titolo;"Eventuale sottotitolo";"Tipo di evento";"Identificativo dell'evento";"Date ed orari dell'evento";"Descrizione breve";Argomenti;"Descrizione completa";"Galleria immagini";Video;"Iniziativa di cui fa parte";Destinatari;"Informazioni sui destinatari";"Luogo dell'evento";lat;lon;address;"Presenti all'evento";"E' gratuito";"Informazioni sui costi";Offerta;Locandina;Allegati;"Punti di contatto";Contatti;"Ulteriori informazioni";Organizzatori;"Informazioni sugli organizzatori";Patrocinio;Sponsor;"Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento";"Chi presenta";"Servizio di traduzione curato da";"Lingue usate all'evento";"Numero massimo di posti";"Tempo di lettura";"Parole chiave";"Valutazione dell'evento";Appuntamenti;Recensione;"Indicato per"
e57417ccda7d618f75cfda5aa62ecc80;2024-07-01T09:38:34+02:00;2024-07-01T09:38:34+02:00;"Inaugurazione dell'opera Drago Vaia Regeneration";;"Manifestazione artistica";;;"Inaugurazione ufficiale dell'opera Drago Vaia Regeneration, nato dalle ceneri del suo predecessore.";"Tempo libero
Patrimonio culturale
Turismo";"Drago Vaia Regeneration è la straordinaria creazione che nasce dalle ceneri del suo predecessore, il Drago Vaia, realizzato con le radici degli alberi distrutti dall'omonima tempesta. Porta con sé la memoria del suo predecessore: i pezzi di legno, di colore nero, sono volutamente bruciati dall'artista per simboleggiare la rinascita dalle difficoltà. Il nuovo drago non è solo un guardiano a monito del rapporto tra essere umano e natura, ma anche un custode di memorie e di storie, simbolo di rinascita e di resilienza.";"Drago Vaia Regeneration";;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Drago Vaia Regeneration";;;;"È necessaria la prenotazione, dal sito dell'APT Alpe Cimbra.";;;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;300;2;;;;;
666e68678ee2afa91e221e047ff42915;2024-06-26T11:48:18+02:00;2024-07-01T16:28:14+02:00;"Latte in Festa";;"Evento culturale";;;"Latte in Festa torna al Parco Palù di Lavarone";"Agricoltura, silvicoltura e pesca
Prodotti alimentari
Tempo libero
Patrimonio culturale";"
L’Oro Bianco dell’Alpe Cimbra, il latte e tutti i suoi gustosi derivati, protagonisti di due giornate per la valorizzazione del patrimonio lattiero caseario e dell’agricoltura di montagna.Protagonista assoluto il latte e i formaggi, in particolare il formaggio Vézzena, uno dei più antichi della tradizione casearia trentina tutelato da un Presidio Slow Food. Nel villaggio del latte verranno organizzati laboratori tematici a cura dell'Associazione Donne in Campo del Trentino.Latte in Festa è una manifestazione dedicata al mondo del latte, organizzata dall’Azienda per il Turismo Alpe Cimbra in collaborazione con l’Assessorato al Turismo e all’Agricoltura della Provincia Autonoma di Trento.";"Latte in Festa";;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Parco Palù";;;;"È possibile partecipare all'evento acquistando il biglietto per una o entrambe le giornate. L'iscrizione darà diritto alla partecipazione a massimo n. 8 attività in ogni giornata.Il fitto programma dell'evento è disponibile sul sito dell'Azienda per il Turismo APT Alpe Cimbra.";;;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;0;2;;;;;
59dab877effd9f19da0ad8f8c735fa48;2024-07-01T17:14:30+02:00;2024-07-01T17:14:30+02:00;"Albe in Malga";;"Evento culturale";;;"Vivi l'alba a Malga Millegrobbe di Sopra";"Tempo libero";"Svegliarsi all'alba, radunare e mungere le mucche... vivere l'esperienza dei veri malgari.La sveglia suona prima dell’alba per raggiungere Malga Millegrobbe di Sopra, nel magnifico territorio dell’Alpe Cimbra, luogo di bellezza selvaggia, di pace e relax. Il crepuscolo mattutino lascia ben presto posto al levar del sole sopra l’orizzonte: è arrivato il momento di radunare il bestiame e mungere le mucche!La fame inizia a farsi sentire? Tutti in malga a gustare una sana ed abbondante colazione a base di specialità locali, tipiche del territorio Trentino!";"Albe in Malga";;;Adulti,Bambini,Famiglie,Giovani;;"Malga Millegrobbe di Sopra";;;;"Costo: €20,00 biglietto adulto, €12,00 biglietto bambino 3-10 anni, gratuito per bambini 0 - 2 anni.È possibile iscriversi fino a due giorni prima dell'evento sul sito dell'Azienda per il Turismo APT Alpe Cimbra.";;;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;0;2;;;;;
8007b09466937dadf1c9ccee616178aa;2024-07-04T09:54:47+02:00;2024-07-04T09:54:47+02:00;"Notturna al Forte Belvedere";;"Evento culturale";;;"Visita notturna al Forte Belvedere tra musica, racconti e prodotti tipici";"Tempo libero
Patrimonio culturale";"L'occasione perfetta per visitare il Forte Belvedere in una veste insolita: la sera, tra musica, racconti e degustazione di prodotti tipici.Nell’esperienza sono inclusi i seguenti servizi:


visita guidata in notturna a Forte Belvedere con la compagnia teatrale &quot;I Teatri Soffiati&quot;

degustazione di prodotti tipici


";"Notturna al Forte Belvedere";;;Adulti,Bambini,Famiglie,Giovani;;"Forte Belvedere";;;;"È necessario iscriversi sul sito dell'Azienda per il Turismo APT Alpe Cimbra.";;;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;0;2;;;;;
f78590fc43dbc9c0334e6f978fe36eb7;2024-07-04T09:52:08+02:00;2024-07-04T09:52:08+02:00;"Notturna al Forte Belvedere";;"Evento culturale";;;"Visita notturna al Forte Belvedere tra musica, racconti e prodotti tipici";"Tempo libero
Patrimonio culturale";"L'occasione perfetta per visitare il Forte Belvedere in una veste insolita: la sera, tra musica, racconti e degustazione di prodotti tipici.Nell’esperienza sono inclusi i seguenti servizi:


visita guidata in notturna a Forte Belvedere con la compagnia teatrale &quot;I Teatri Soffiati&quot;

degustazione di prodotti tipici


";"Notturna al Forte Belvedere";;;Adulti,Bambini,Famiglie,Giovani;;"Forte Belvedere";;;;"È necessario iscriversi sul sito dell'Azienda per il Turismo APT Alpe Cimbra.";;;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;0;2;;;;;
07666e7a4ae2431e8c40b76c409dcf50;2024-06-25T10:19:14+02:00;2024-08-06T14:54:34+02:00;"ANIMA - Lo Spettacolo ";;"Manifestazione musicale";;;"Una performance tra teatro e musica tra la regia di Andrea Brunello e la direzione musicale di Giovanni Costantini che porta il pubblico dentro la storia di ANIMA";"Tempo libero
Patrimonio culturale";"La storia della rigenerazione dell'Avez del Prinzep, storico albero degli Altipiani Cimbri schiantato nel 2017 a circa 250 anni di vita e 52 metri di altezza, raccontata con gli strumenti ricavati dal suo legno.Con il Quartetto ANIMA (Elisa Cecchini violino, Marianna Vidale violino, Leila Cattani viola, Carolina Talamo violoncello), Stefano Rossi (corno delle Alpi), Tiziano Gonella (percussioni), Marco Albino Ferrari (narratore), Giovanni Costantini (direttore).Testi di Marco Albino Ferrari, musiche originali di Giovanni Bonato, regia di Andrea Brunello - Arditodesìo.";"ARCHI ANIMA";;;Adulti,Anziani,Giovani;;"Malga Laghetto - Avèz del Prinzep ";;;;"ISCRIZIONI sul sito https://anima-lospettacolo.eventbrite.it";;;;"Azienda Turismo Alpe Cimbra";;"In caso di maltempo sarà recuperato domenica 18 agosto allo stesso orario.";;;;;;;;;0;2;;;;;
0dbfcc9331ac09aef4eb401f508448c4;2024-05-28T12:02:21+02:00;2024-08-06T14:14:52+02:00;"Distribuzione kit per la raccolta rifiuti ";;"Giornata informativa";;;"Dolomiti ambiente organizza delle giornate di distribuzione dei nuovi kit per la raccolta differenziata per le utenze domestiche.";"Pianificazione del territorio";"La distribuzione avverrà dalle 09.00 alle 12.00 e dalle 14.00 alle 17.00 presso l'atrio del Comune di Lavarone, nell'ufficio recapiti di Dolomiti Ambiente. Per il ritiro della dotazione si potrà incaricare altra persona. ";immondizia;;;Adulti,Anziani,Famiglie,Giovani;;"Palazzo del Municipio";;;;;;;;"Contatti Dolomiti Ambiente";;"Contattare direttamente Dolomiti AmbienteTutti i dettagli sul sito https://dolomitiambiente.it/it/lavarone/domestica/raccolta-differenziata";;;;;;;;;0;2;;;;;
c2d7a20ea2dfe862c33e6058cf450aff;2024-05-28T17:04:05+02:00;2024-09-03T10:42:33+02:00;"Per i 60 anni del Coro Stella Alpina... il Coro della SAT";;"Manifestazione musicale";;;"Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività con un concerto insieme al Coro della SAT.";"Tempo libero
Patrimonio culturale";"Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot;60 anni di Canti&quot;Parteciperà al concerto anche il coro della SAT.";"Coro Stella Alpina di Lavarone";;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Centro Congressi Lavarone ";;;;"Ingresso € 12,00INFO E PRENOTAZIONI: 340 2956831 Roberto - info@stellaalpinalavarone.it";;https://www.comune.lavarone.tn.it/content/download/1749/24507/4/locandina+coro+60+anni.jpg;;"Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna";;;;;;;;;;;0;2;;;;;
b80f8f8f1c7e89eb36cd5d5060756c4a;2024-10-25T11:05:02+02:00;2024-10-25T11:34:34+02:00;"Un sogno a cinque cerchi ";;"Evento sociale";;;"Serata con il Coordinamento trentino per le Olimpiadi e Paralimpiadi 2026. Dopo vent’anni l’Italia tornerà a ospitare le Olimpiadi e Paralimpiadi invernali e il Trentino farà la sua parte. ";"Tempo libero
Sport";"Durante la serata verranno presentate le Olimpiadi e Paralimpiadi Milano-Cortina 2026, gli impianti e le sedi di gara, gli investimenti nel Trentino, il loro impatto sul territorio.Saranno inoltre presenti diversi campioni dello sport:CHRISTIAN SENECA: Vicecampione italiano pararchery outdoorGIANLUIGI TOIGO: Campione mondiale a squadre per club di torballLARA NAKI GUTMANN: Pattinatrice artistica su ghiaccio italiana, campionessa italiana di pattinaggio di figura nel 2021, nel 2022 e nel 2023SOFIA GROBLECHNER: Atleta della Nazionale italiana di snowboard JERTA e JOLANDA SCHIR: prime atlete donne italiane a partecipare ad un'Olimpiade invernale";"Olimpiadi e Paralimpiadi 2026";;;Adulti,Bambini,Famiglie,Giovani;;"Centro Congressi Lavarone ";0;0;;;;;;https://www.comune.lavarone.tn.it/content/download/1857/27288/2/Un+sogno+a+5+cerchi.pdf;;"Contatti Biblioteca Comunale Sigmund Freud";;"Tutte le novità e aggiornamenti sul sito https://provincia.trento.it/milanocortina2026/ ";;;;;;;;;0;2;;;;;
c3ebfc881225df94ad15aa1743942d0e;2024-01-29T11:02:51+01:00;2024-10-25T10:34:10+02:00;"Sportello Dolomiti Ambiente";;"Giornata informativa";;;"Lo sportello informativo di Dolomiti Ambiente per rispondere alle tue domande sul servizio di raccolta rifiuti e distribuire la dotazione per la raccolta differenziata.Maggiori informazioni sul servizio di raccolta sono disponibili qui ";"Ambiente
Gestione rifiuti";"Durante lo sportello potrai conoscere Dolomiti Ambiente, la società del Gruppo Dolomiti Energia che si occupa dei servizi d’igiene ambientale e raccolta dei rifiuti. L'operatore sarà a tua completa disposizione per rispondere a tutte le tue domande relative alla gestione raccolta rifiuti, per fornire indicazioni sull'attivazione di servizi specifici e per il ritiro della dotazione di sacchi per la raccolta differenziata.";immondizia;;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Palazzo del Municipio";0;0;;;;;;;;"Contatti Dolomiti Ambiente";;"L'ufficio sportello si trova all'interno dell'edificio comunale, al PIANO TERRA, sul lato sinistro del corridoio.";;;;;;;;;0;2;;;;;
