remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
e14dd0c4a3aff4661164ab32e68e45b7,2024-06-05T20:28:48+02:00,2024-06-05T20:28:48+02:00,Bombe di semi,,Evento culturale,,,Evento all’interno del programma Bandiera Blu 2024,Tempo libero,Cosa c’è di più poetico che cospargere spazi urbani di fiori selvatici di tanti colori? Nel nostro laboratorio di seedbombs scopriremo come promuovere la biodiversità e la bellezza!Famiglie con bambini 3 - 9,Bandiera blu 2024,,,"Famiglie,Bambini",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7618/66627/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
32a3a40ca2af89a7a41ae8a34f183034,2024-06-05T20:54:32+02:00,2024-06-05T20:54:32+02:00,Big square orchestra in concerto,,"Evento culturale,Evento sociale",,, Evento organizzato all’interno del programma Bandiera Blu 2024,Tempo libero,"un viaggio musicale unico: dall’entusiasmante epoca della “swing era”, passando per il blues, funky, latin e rock Fusion.il mezzo di trasporto? Il linguaggio universale della passione!",Bandiera blu 2024,,,"Giovani,Bambini,Famiglie,Anziani,Adulti",,Forte Larino,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7628/66930/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
09d0dde5a28c9ffdf69c8f2bc0efcba4,2024-06-05T20:32:03+02:00,2024-06-05T20:32:03+02:00,Alla scoperta della Valle di Breguzzo in e-bike,,"Evento sportivo,Evento sociale",,,Evento all’interno del programma Bandiera Blu 2024,Tempo libero,Un’esperienza unica all’insegna della mobilità sostenibile. Guida MTB e noleggio e-bike incluso. In collaborazione con BregAdventure Park.Famiglie con bambini e ragazzi | Max 12 posti,Bandiera blu 2024,,,"Famiglie,Giovani,Bambini",,Breg Adventure Park,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7621/66678/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
fa892a261a3045e00cf34d7263be12aa,2024-06-05T20:36:53+02:00,2024-06-05T20:36:53+02:00,Libri Green! Come si fa una comunità energetica (per davvero),,"Evento sociale,Evento culturale",,,Evento all’interno del programma Bandiera Blu 2024,Tempo libero,"Insieme a Marianna Usuelli scopriremo uno dei fenomeni con più “energia” del momento! Con la testimonianza di Elisa Lombardi, presidente della CER di Riccomassimo.Per tutti | Incontro con l’autrice",Bandiera blu 2024,,,"Giovani,Famiglie,Bambini,Anziani,Adulti",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7622/66714/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
431ed5d0f45d1152116edaf1cacf9ac3,2024-06-05T20:43:43+02:00,2024-06-05T20:43:43+02:00,Fotocaccia al tesoro in malga!,,"Evento sociale,Evento sportivo",,,Evento organizzato all’interno del programma Bandiera Blu 2024,Tempo libero, Un coinvolgente gioco all’aria aperta per imparare a fotografare la natura! Un’esperienza che farà diventare le foto scattate un meraviglioso ricordo da conservare.famiglia con bambini e ragazzi,Bandiera blu 2024,,,"Famiglie,Bambini,Giovani",,Malga Lodranega,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7624/66786/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
25223a9ee94a0d9c8f442a82c1f6b56d,2024-06-05T20:50:54+02:00,2024-06-05T20:50:54+02:00,Eco-plogging: prendiamoci cura del nostro territorio!,,"Evento sportivo,Evento culturale",,,Evento organizzato all’interno del programma Bandiera Blu 2024,Tempo libero,Passeggiate ecologica lungo le sponde del lago di Roncone - e in parallelo sulla spiaggia di Baitoni al lago di Idro - facendo gara per chi raccoglie più plastica! A conclusione merenda per tutti,Bandiera blu 2024,,,"Famiglie,Bambini,Giovani",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7627/66894/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
dd313cfd924b1caafeb90111824c8b92,2024-06-05T20:39:35+02:00,2024-06-05T20:39:35+02:00,Profumi e aromi con la cosmesi naturale,,"Evento sociale,Evento culturale",,,Evento all’interno del programma Bandiera Blu 2024,Tempo libero,"un viaggio alchemico tra le essenze dei cosmetici naturali.partendo dalla materia prima creeremo insieme bombe frizzanti, dentifrici e sacchetti profumati.Famiglie con bambini e ragazzi",Bandiera blu 2024,,,"Famiglie,Bambini,Giovani",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7623/66750/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
01ae3f833533438911174d7497cada7d,2024-06-05T20:46:25+02:00,2024-06-05T20:46:25+02:00,E la tua parte di stampo è fatta?!,,"Evento sociale,Evento culturale",,,Evento organizzato all’interno del programma Bandiera Blu 2024,Tempo libero,Insieme realizzeremo dei piccoli timbri adoperando pezzetti di cartoncino vecchie spugne come nelle antiche tecniche di pittura “a stampo”famiglie con bambini,Bandiera blu 2024,,,"Famiglie,Bambini",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7625/66822/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
f96eae822a060b46cfc681d096bb6a52,2024-06-05T20:48:22+02:00,2024-06-05T20:48:22+02:00,Costruiamo un hotel per insetti!,,"Evento culturale,Evento sociale",,,Evento organizzato all’interno del programma Bandiera Blu 2024,Tempo libero,il profumo del legno è un inno alla biodiversità.un laboratorio di falegnameria poetica per costruire insieme un hotel per insetti!,Bandiera blu 2024,,,"Famiglie,Bambini",,Parco Lago ,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7626/66858/1/Adattamento+LAGO+DI+RONCONE_+160x230_inserto+brochure_2024_ST+CROCINI.pdf,,Bandiera Blu 2024,,,,,,,,,,,0,2,,,,,
9327df1b9fd19b0e6add45e8d494175f,2024-06-05T18:25:08+02:00,2024-06-11T11:00:41+02:00,16° memorial Moris Rizzonelli e Lake Summer Fest,,"Evento sociale,Evento sportivo",,,"Torneo amatoriale di 8 squadre, a seguire Lake Summer Fest ",Tempo libero,Giovedì 13 giugno: inizio partite ore 19.00 Qualificazioni Venerdì 14 giugno: inizio partite ore 19.00 QualificazioniSabato 15 giugno: inizio partite ore 16.00 Qualificazioni a seguire Lake Summer FestDomenica 16 giugno: inizio partite ore 15.00 Semifinali e FinaliEvento organizzato dal Pro loco di Roncone in collaborazione con l’Unione Sportiva Alta Giudicarie,Memorial rizzonelli,,,"Giovani,Adulti",,Campo Sportivo di Roncone,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7577/65382/6/PHOTO-2024-05-13-22-32-47.JPG,https://www.comune.sellagiudicarie.tn.it/ocmultibinary/download/7577/65383/6/7d2a14a350e0a1fa6bc8e250e50a6bd9.JPG/file/PHOTO-2024-06-04-18-49-45.JPG,Pro Loco di Roncone,,,Pro Loco di Roncone,,,,,,,,0,2,,,,,
072bb51f02aca4d3fa6c3e8de78308b7,2024-06-03T09:27:15+02:00,2024-06-11T10:56:18+02:00,Festa di Sant'Antonio,,"Evento culturale,Evento sportivo",,,Festa organizzata dalla Pro Loco di Breguzzo,Tempo libero,Programma:ore 11.30 Santa Messa presso il capitello di Sant'Antonioore 12.30 Pranzo con Polenta Carbonera ore 14.30 Tombolone per tuttiPer maggiori dettagli consultare i canali social della Pro Loco di Breguzzo,festa di sant'Antonio,,,"Bambini,Famiglie,Giovani,Adulti,Anziani",,Località Frate,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7530/64557/3/448227353_455862820634965_4350621022325027415_n.jpg,,Pro Loco di Breguzzo,,,Pro Loco di Breguzzo,,,,,,,,0,2,,,,,
bada41f8388f661c90956b840c7cbb1b,2024-06-13T10:00:49+02:00,2024-06-13T10:01:23+02:00,CAMMINARE IN FAMIGLIA 2024,,"Evento sociale,Evento sportivo",,,"Condividiamo questa bella iniziativa promossa dai Distretti Famiglia Valle del Chiese, Giudicarie Esteriori, Val Rendena, Val di Non, Valle di Sole, in collaborazione con il Parco Naturale Adamello Brenta Geopark",Tempo libero,"
Domenica 16 giugno 2024 in Valle di Daone ritrovo e visita guidata alla Casa del Parco Fauna a Pracul alle ore 9.00.A seguire passeggiata con un accompagnatore del Parco Naturale Adamello Brenta sul sentiero Pracul - Dos de Manon con pranzo al sacco.
Dalle ore 14.00, per tutto il pomeriggio, avrà luogo presso la struttura di arrampicata di Limes con le guide alpine Mountain Friends l’Open Day nel quale tutti possono provare ad arrampicare sulle 15 vie adatte per bambini e adulti.
In Valle di Daone, in Loc. Limes, in Trentino, nel Parco Naturale Adamello Brenta, potete trovare, una moderna struttura d'arrampicata.Percorsi e vie di diversi livelli di difficoltà e la presenza della Guida alpina rendono questo sport divertente per chi è poco esperto o non ha mai arrampicato, ma anche per chi vuole allenarsi o affinare la tecnica.La passeggiata e l'attività di arrampicata sono gratuite e si prevede il termine verso le 17.30.Iscriviti inviando una e-mail entro il 15 giugno all’indirizzo: valledelchiesedf@gmail.com",Camminare in famiglia,,,Famiglie,,Casa del Parco loc. Pracul - Valdaone,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7717/68279/2/camminiare+in+famiglia.jpeg,,Distretto Famiglia Valle del Chiese,,,,,,,,,,,0,2,,,,,
6bc55442938af8e3a3904adab5691409,2024-06-13T12:54:03+02:00,2024-06-13T12:54:03+02:00,Proposte d'autore,,Evento culturale,,,incontri letterari in Valle del Chiese - edizione 2024,Tempo libero,incontro letterario Maria Rita Parisipresentazione del libro: ;Noi siamo bellissimi;Mondadori 2023modera: Marina PrettiMartedì 25 giugno 2024ore 21.00Antica Chiesa di Sant'Andrea - Breguzzo,incontri d'autore 2024,,,"Adulti,Anziani,Famiglie,Giovani",,Antica chiesa di Sant’Andrea,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7722/68360/1/incontri+d%27autore.jpeg,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
111a5a7cf03140173231c628012eb94b,2024-06-20T20:52:48+02:00,2024-06-20T21:17:38+02:00,I mille volti del bosco: grandi carnivori e possibile convivenza con l-uomo,,Evento sportivo,,,Trekking Naturalistico ,Ambiente,"Domenica 23 giugno con Esploraparco andremo in Val di Breguzzo per conoscere ;I mille volti del bosco: grandi carnivori e possibile convivenza con l'uomo;.In questi luoghi l'orso ha trovato un habitat molto favorevole alla sua sopravvivenza. Ce lo spiegherà meglio Filippo Zibordi, zoologo ed esperto di grandi carnivori che camminerà insieme a noi e a Mountain Friends - Guide alpine e Accompagnatori.L'escursione permetterà di conoscere ambienti tipici di fasce vegetazionali diverse: partendo dal fondovalle, dove troviamo in prevalenza boschi di latifoglie, si salirà in quota tra abeti e larici. Orario: 9.00-15.00Punto di ritrovo: Chiesa Bondo - Sella Giudicarie (TN)Pranzo al sacco",Cascata della cravatta,https://www.mountainfriends.it/it/trekking-naturalistico/esploraparco-dai-ghiacciai-dell-adamello-al-lago-di-garda|Iscrizioni gratuite e obbligatorie,,"Famiglie,Giovani,Adulti",,Chiesa di San Barnaba e San Paolo,,,,,,,,Parco Fluviale Sarca,,,Parco Fluviale Sarca,,,,,,,,0,2,,,,,
0618269569ca4fbd1a96b6641e9ef032,2024-06-05T18:20:23+02:00,2024-06-21T10:05:19+02:00,700° anniversario dalla morte di Marco Polo,,Evento culturale,,,"storie di viaggi e seta, alla scoperta dell’oriente veroVenerdì 28 giugno 2024 ore 21.00 Antica Chiesa di Sant'Andrea Breguzzo
INTERVENTO A CURA DI GIACOMO BONAZZAIN OCCASIONE DEI 700 ANNI DALLA MORTE DEL GRANDE VIAGGIATORE",Tempo libero,Evento organizzato dal gruppo culturale di Bondo Breguzzo Roncone e Lardaro,Marco Polo ,,,"Adulti,Anziani,Famiglie,Giovani",,Antica chiesa di Sant’Andrea,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7575/65340/3/locandina+marco+polo.png,,Gruppo culturale Bondo Breguzzo Roncone Lardaro,,,CIRCOLO CULTURALE SELLA GIUDICARIE,,,,,,,,0,2,,,,,
62b459defcb343c3858a0986956be877,2024-06-05T19:45:04+02:00,2024-06-26T09:37:47+02:00,Cinema solare,,Evento sociale,,,Cinema sotto le Stelle alimentato ad energia pulita,Tempo libero,"
Venerdì 5 luglio – CICLOCINEMA a Forte Larino
The Fire Within: A Requiem for Katia and Maurice Krafft
Documentario
Gran Bretagna, Svizzera, Francia | 2022 | 84’
Regia: Werner HerzogMt. Unzen, Giappone, 3 giugno 1991: un flusso piroclastico scende dalla cima del vulcano uccidendo all’istante Katia e Maurice Krafft, vulcanologi e cineasti della regione dell’Alsazia in Francia, troppo vicini per scappare. Lasciano in eredità 25 anni di riprese rivoluzionarie di eruzioni e delle loro conseguenze, composte in questo straordinario collage visivo.",Cinema sotto le stelle,https://book.pnab.it/it/esperienza/the-fire-within-a-requiem-for-katia-and-maurice-krafft-33,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Forte Larino,,,,,,,https://www.comune.sellagiudicarie.tn.it/ocmultibinary/download/7602/66109/3/65de41115ec42d2cb77785731af94045.pdf/file/Cinema%2BFORTE%2BLARINO.pdf,Parco Naturale Adamello Brenta,,,Parco Naturle Adamello Brenta,,,,,,,,0,2,,,,,
a531976df13fe5c3d04437457299416c,2024-06-05T19:56:47+02:00,2024-07-01T21:10:00+02:00,Sagra della Madonna del Carmine,,Evento sociale,,,Sagra di paese,Tempo libero,"PROGRAMMA:VENERDI 12 LUGLIO ore 17.00 fino a tarda notte Red Summer Passion WEST EDITION con CARL G, DOUBLE T e DYLAN JOCKER SABATO 13 LUGLIOOre 17.00 Aperitivo ;LA CODERATA; by MATTIU VOre 19.30 Cena con POLENTA CARBONERA e CAPUCOre 21.00 Serata danzante con l'orchestra “DEVIS BALLERINI”Ore 23.30 Soccer party ;NOTTE MAGICA;DOMENICA 14 LUGLIOOre 10.30 SANTA MESSA e PROCESSIONE per le vie del paese, a seguire APERITIVOOre 14.00 Torneo ;CALCIO BALILLA umano; e GONFIABILI per i più piccoliOre 15.00 9 MINUTI 3 categorie per i più piccoli (Apertura iscrizioni ore 13.30 - massimo 16 anni)Ore 17.00 Intrattenimento sul posto con la BAND TECAZADOOre 18.30 PASTA PARTY per tuttiOre 19.00 Estrazione premi LOTTERIAOre 21.00 Maxi schermo FINALE EUROPEI DI CALCIOPer tutta la durata della manifestazione Tiro a SegnoFornitissimo spaccio bar e cucinaOrganizza la Pro Loco Bondo con il supporto di:Comune di Sella GiudicarieMadonna di CampiglioLa Cassa RuraleTrentino",Sagra Madonna del carmine,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazza Padre F. Barcatta,,,,,,,https://www.comune.sellagiudicarie.tn.it/ocmultibinary/download/7609/66304/4/cd55530a565d70375b288bee71eb8d74.jpeg/file/a9345b3e-7cb9-438a-9fe6-084105c8fdfe.jpeg,Pro Loco di Bondo,,,Pro Loco di Bondo,,,,,,,,0,2,,,,,
956ca3402e3ea177fd2d5e419cede13b,2024-07-03T10:45:34+02:00,2024-07-03T10:45:34+02:00,Bike Transalp,,Evento sportivo,,,GARA AMATORIALE DI BIKE LUNGO LE ALPI,"Tempo libero
Sport","GARA AMATORIALE DI BIKE LUNGO LE ALPIATTRAVERSO LE ALPILa Bike Transalp è sicuramente la gara ciclistica di Mounatain Bike più famosa e spettacolare di tutta Europa.Giunta alla sua 26esima edizione, la Bike Transalp propone anche per quest'anno 7 tappe in cui gli atleti, a coppie o singolarmente, si sfideranno lungo i sentieri che si inerpicano sui versanti delle vette alpine. Un evento unico nel suo genere sia per la struttura che per l'organizzazione. LA TAPPACirca 800 i partecipanti provenienti da 35 nazioni si sfideranno nelle 7 giornate di tappa per un totale di circa 500 chilometri e 17.000 metri di dislivello. La tappa che tocca nel vivo il nostro territorio è la conclusiva: partendo dal Lago di Roncone, insignito Bandiera Blu, si percorrono circa 1000 metri di dislivello tra i passi del Duron e del Ballino per poi scendere in picchiata a tagliare il traguardo nella città di Arco. Questo evento permette a tutti gli appassionati della bike di partecipare non solo agli amanti della muscolare ma anche agli e-biker. ",Bike transalp,https://www.campigliodolomiti.it/it/big-events/bike-transalp,,"Giovani,Adulti,Famiglie",,Parco Lago ,,,,,,,,Apt Campilgio,,,ApT Campiglio,,,,,,,,0,2,,,,,
4784cc6cd24418872aadec2cf5c3eb34,2024-06-05T18:27:19+02:00,2024-07-11T11:21:47+02:00,Inaugurazione nuova croce Cima Benna,,Evento sportivo,,,Inaugurazione nuova croce sulla cima Benna,Tempo libero,"PROGRAMMA:ore 7.45 ritrovo presso malga Giuggiaore 8.00 partenza escursioneore 10.00 inaugurazione nuova croce presso la cima Bennaore 12.30 pranzo con polenta carbonara, Capua e crostata, aperto a tutti su prenotazioneore 13.30 concerto coro Cima Uciaore 14.30 Santa Messail pranzo va prenotato entro venerdì' 12 luglio inviando un sms whatsapp al numero 333,7064314è necessario abbigliamento e calzature adeguate per i partecipanti all'escursione. per quest'ultima non è necessario prenotarein caos id maltempo l'evento sarà posticipato a domenica 25 agosto previa nuova prenotazione entro venerdì 23 agosto ",inaugurazione cima benna,,,"Giovani,Famiglie,Bambini,Adulti",,Cima Benna,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7578/65418/6/cima+benna.jpeg,,Pro Loco di Roncone,,,"Pro Loco di Roncone
Gruppo Alpini di Roncone",,,,,,,,0,2,,,,,
95cd6874d4210ae08c8467865ff89443,2024-06-05T19:48:38+02:00,2024-07-11T11:25:44+02:00,"Festival di musica nei forti, concerto: ""DA BACH AI QUEEN... COME UN FILM""",,"Evento sociale,Evento culturale",,,Concerto musica nei fortiore 20.30 presso Forte Larino ,Tempo libero,Concerto all‘interno della cornice storica di Forte Larino,musica nei forti,,,"Adulti,Anziani,Famiglie,Bambini,Giovani",,Forte Larino,,,,,,https://www.comune.sellagiudicarie.tn.it/content/download/7605/66159/2/musica+nei+forti.jpeg,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
