remoteId;published;modified;Titolo;"Eventuale sottotitolo";"Tipo di evento";"Identificativo dell'evento";"Date ed orari dell'evento";"Descrizione breve";Argomenti;"Descrizione completa";"Galleria immagini";Video;"Iniziativa di cui fa parte";Destinatari;"Informazioni sui destinatari";"Luogo dell'evento";lat;lon;address;"Presenti all'evento";"E' gratuito";"Informazioni sui costi";Offerta;Locandina;Allegati;"Punti di contatto";Contatti;"Ulteriori informazioni";Organizzatori;"Informazioni sugli organizzatori";Patrocinio;Sponsor;"Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento";"Chi presenta";"Servizio di traduzione curato da";"Lingue usate all'evento";"Numero massimo di posti";"Tempo di lettura";"Parole chiave";"Valutazione dell'evento";Appuntamenti;Recensione;"Indicato per"
06affe7c64212654ea725ec6adbf0eaf;2023-06-21T15:29:11+02:00;2023-06-21T16:03:57+02:00;"EL PRESEPE DEL BAMBINEL - 13 gennaio 2023";"Iniziativa patrocinata dal Comune di Aldeno";"Evento culturale";;;"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti";"Tempo libero
Patrimonio culturale";"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti.L’iniziativa è promossa da Claudio Osti e Mauro Goller a favore della ricerca contro le malattie rare dei bambini, in collaborazione con l’Associazione ASSACCI odv accreditata presso l’Istituto Gaslini di Genova.Dal 3 DICEMBRE 2022 al 22 GENNAIO 2023 dalle ore 17.00 alle ore 22.00 - Via Fabio Filzi, 10/3 Aldeno (TN)Ulteriori informazioni sulla locandina allegata.";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/910/19716/2/Locandina%2BEl%2BPresepe%2Bdel%2Bbambinel.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Assacci";;;;;;;;0;2;;;;;
281ed45e35fdf2c87db04241b5d8771d;2023-06-21T15:28:41+02:00;2023-06-21T16:05:20+02:00;"POMERIGGI DEI PICCOLI ALDENERI 11/02/2023";"Iniziativa promossa dal Comune di Aldeno";"Evento culturale";;;"In collaborazione con l'Associazione rEstate con NOI di Aldeno";"Demografia e popolazione
Demografia";"SABATO 11 FEBBRAIO 2023 dalle ore 14.30 alle ore 17.00 presso Casa delle Associazioni edificio Cassa Rurale - Via Roma, 3&quot;CARNIVAL PARTY&quot;Tra maschere e colori, vieni a divertirti con gli animatori.Iscrizioni: Giulia Coser 345 0328484";;;;Bambini;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/898/19284/2/Piccoli%2Baldeneri%2B2022%2Bcopia.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
57cb498cef152170b08859e4cd42093a;2023-06-21T15:30:21+02:00;2023-06-21T16:02:11+02:00;"INCONTRI CON L'AUTORE 10/03/2023";"Evento organizzato dall'Amministrazione comunale";"Evento culturale";;;"L'Amministrazione comunale organizza l'evento Incontri con l'autore, quattro serate di presentazione libri presso la Sala consiliare";Istruzione;"L'Amministrazione comunale organizza l'evento &quot;Incontri con l'autore&quot;, quattro serate di presentazione libri presso la Sala consiliare.Primo appuntamento VENERDI' 10 MARZO alle ore 20.30 con la presentazione del libro &quot;Khatru&quot; di Riccardo Pro.Lo scrittore dialoga con la giornalista Giada Vicenzi a proposito del suo romanzo.Sonorizzazione di Enrico Merlin.Ingresso libero.";;;;Adulti;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/938/20724/2/Locandina%2Bincontro%2Bcon%2Bl%2527autore%2B10%2Bmarzo.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
0e5790f0a8e3f7d7e784a349c4fb668f;2023-06-21T15:30:29+02:00;2023-06-21T16:01:58+02:00;"LABORATORI DI TEDESCO 06/02/2023";;"Evento culturale";;;"Laboratori di tedesco per bambini (3-8 anni)";Istruzione;"Laboratori di tedesco per bambini (3-8 anni).5 incontri: 06, 13, 27 febbraio e 06, 13 marzo dalle ore 17.30 alle ore 18.30.Presso la Casa delle Associazioni - via Roma, 3 - AldenoPer informazioni e iscrizioni: Katrine 375 6237360 mail hello@chatterbox-tn.it";;;;Bambini;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/941/20832/2/Volantino%2Bcorsi%2Blingua%2BAldeno%2Bprimavera%2B2023.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
9791438bf4c3e0683a0b59a37eab6afa;2023-06-21T15:30:23+02:00;2023-06-21T16:02:07+02:00;"INCONTRI CON L'AUTORE 14/04/2023";"Evento organizzato dall'Amministrazione comunale";"Evento culturale";;;"L'Amministrazione comunale organizza l'evento Incontri con l'autore, quattro serate di presentazione libri presso la Sala consiliare";Istruzione;"L'Amministrazione comunale organizza l'evento &quot;Incontri con l'autore&quot;, quattro serate di presentazione libri presso la Sala consiliare.Primo appuntamento VENERDI' 10 MARZO alle ore 20.30 con la presentazione del libro &quot;Khatru&quot; di Riccardo Pro.Lo scrittore dialoga con la giornalista Giada Vicenzi a proposito del suo romanzo.Sonorizzazione di Enrico Merlin.Ingresso libero.";;;;Adulti;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/939/20760/2/Locandina%2BIncontri%2Bcon%2Bl%2527autore%2B14%2Baprile.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
4c1fbdb16be6d34fd1cfc2eca765e5d2;2023-06-21T15:30:31+02:00;2023-06-21T16:01:54+02:00;"LABORATORI DI TEDESCO 06/03/2023";;"Evento culturale";;;"Laboratori di tedesco per bambini (3-8 anni)";Istruzione;"Laboratori di tedesco per bambini (3-8 anni).5 incontri: 06, 13, 27 febbraio e 06, 13 marzo dalle ore 17.30 alle ore 18.30.Presso la Casa delle Associazioni - via Roma, 3 - AldenoPer informazioni e iscrizioni: Katrine 375 6237360 mail hello@chatterbox-tn.it";;;;Bambini;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/942/20868/2/Volantino%2Bcorsi%2Blingua%2BAldeno%2Bprimavera%2B2023.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
1b3319accbabba601a214235731009a3;2023-06-21T15:27:57+02:00;2023-06-21T16:01:47+02:00;"LABORATORI DI TEDESCO 27/02/2023";;"Evento culturale";;;"Laboratori di tedesco per bambini (3-8 anni)";Istruzione;"Laboratori di tedesco per bambini (3-8 anni).5 incontri: 06, 13, 27 febbraio e 06, 13 marzo dalle ore 17.30 alle ore 18.30.Presso la Casa delle Associazioni - via Roma, 3 - AldenoPer informazioni e iscrizioni: Katrine 375 6237360 mail hello@chatterbox-tn.it";;;;Bambini;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/881/18672/2/Volantino%2Bcorsi%2Blingua%2BAldeno%2Bprimavera%2B2023.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
9e7baf6e8d53d8cbaefb6a8430604595;2023-06-21T15:29:26+02:00;2023-06-21T16:03:42+02:00;"CAREZZE SONORE -27 gennaio 2023";"Percorso per neomamme";"Evento culturale";;;"Percorso per neomamme e i loro piccoli (0-10 mesi)";Istruzione;"Percorso per neomamme e i loro piccoli (0 - 10 mesi) per sperimentare il canale sonoro - musicale nella relazione con il proprio bambino in un contesto intimo ed accogliente, organizzato con il Patrocinio del Comune di Aldeno dalla musicoterapeuta dott.ssa Jessica Beozzo.Presso la Casa delle Associazioni in Via Roma n. 3 - ALDENO, dalle ore 10.00 alle ore 11.00 - 5 incontri: da venerdì 13 gennaio 2023.Per info e prenotazioni: Jessica Beozzo - numero 379-1110442";;;;Adulti;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/916/19932/2/Volantino%2BCarezze%2BSonore.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
07aa3f23be6c46f1fc87acc3f8a190db;2023-06-21T15:29:04+02:00;2023-06-21T16:04:09+02:00;"EL PRESEPE DEL BAMBINEL - 16 gennaio 2023";"Iniziativa patrocinata dal Comune di Aldeno";"Evento culturale";;;"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti";"Tempo libero
Patrimonio culturale";"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti.L’iniziativa è promossa da Claudio Osti e Mauro Goller a favore della ricerca contro le malattie rare dei bambini, in collaborazione con l’Associazione ASSACCI odv accreditata presso l’Istituto Gaslini di Genova.Dal 3 DICEMBRE 2022 al 22 GENNAIO 2023 dalle ore 17.00 alle ore 22.00 - Via Fabio Filzi, 10/3 Aldeno (TN)Ulteriori informazioni sulla locandina allegata.";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/907/19608/2/Locandina%2BEl%2BPresepe%2Bdel%2Bbambinel.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Assacci";;;;;;;;0;2;;;;;
154c3be3794f81e2fc7a749dac7a3fb6;2023-06-21T15:29:22+02:00;2023-06-21T16:03:47+02:00;"CENA SOLIDALE";"Cena di beneficienza con presentazione di esperienza di volontariato in Cambogia";"Concorso e cerimonia";;;"Cena di beneficienza con presentazione di esperienza di volontariato in Cambogia. Costo Euro 20.00/persona - tutto il ricavato andrà a supportare bambini e ragazzi vulnerabili in Cambogia.";"Demografia e popolazione
Demografia";"L'Associazione AVIS Aldeno, Cimone e Garniga in collaborazione con l'Associazione NOI di Aldeno e l'Associazione Circolo Culturale Ricreativo Giovanile di Aldeno organizza una CENA SOLIDALE presso la Sala Polifunzionale della Co-Residenza di Aldeno il giorno SABATO 22 APRILE 2023Cena di beneficienza con presentazione di esperienza di volontariato in Cambogia.Costo Euro 20.00/persona - tutto il ricavato andrà a supportare bambini e ragazzi vulnerabili in Cambogia.Programma:ore 17.00 - Aperitivo con Circolo Giovaniore 19.00 - Presentazione del progetto viva la vida familyore 20.00 - Cena tipica cambogiana su prenotazione menù cambogiano khmerPrenotazioni:Veronica Coser 345-9819435Daniele Vettori 335-7833278";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/914/19860/2/Locandina%2Bevento.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Italiani Sangue - A.V.I.S. Comunale Aldeno, Cimone e Garniga Terme";;;;;;;;0;2;;;;;
5be29a2e31618e8964c82f1792c4305a;2023-06-21T15:30:35+02:00;2023-06-21T16:01:51+02:00;"LABORATORI DI TEDESCO 13/02/2023";;"Evento culturale";;;"Laboratori di tedesco per bambini (3-8 anni)";Istruzione;"Laboratori di tedesco per bambini (3-8 anni).5 incontri: 06, 13, 27 febbraio e 06, 13 marzo dalle ore 17.30 alle ore 18.30.Presso la Casa delle Associazioni - via Roma, 3 - AldenoPer informazioni e iscrizioni: Katrine 375 6237360 mail hello@chatterbox-tn.it";;;;Bambini;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/943/20904/2/Volantino%2Bcorsi%2Blingua%2BAldeno%2Bprimavera%2B2023.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
c6cf4972c8b4280d50bacf7cbd652dc4;2023-06-21T15:28:24+02:00;2023-06-21T16:04:27+02:00;"PILATES MAMMA - BIMBO 06/03/2023";"Percorso di ginnastica post parto per neomamme";"Evento culturale";;;"Percorso di ginnastica post parto per neomamme e i loro piccoli (0-12 mesi)";Istruzione;"Percorso di ginnastica dolce per neomamme e i loro piccoli (0 - 12 mesi). Durante il corso verranno proposti esercizi per alleviare i tipici dolori del post parto. Durante le lezioni si alterneranno momenti in cui si cercherà di favorire la socializzazione dei bambini tra loro ed altri in cui gli stessi verranno coinvolti nell'esecuzione degli esercizi con la loro mamma. Organizzato con il Patrocinio del Comune di Aldeno dalla fisioterapista - operatrice Shiatsu Sonia Tonezzer.Presso la Casa delle Associazioni in Via Roma n. 3 - ALDENO, dalle ore 14.45 alle ore 15.45 - 6 incontri: da lunedì 27 febbraio 2023.Per info e prenotazioni: Sonia Tonezzer - numero 328-1530309";;;;Adulti;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/890/18996/2/Locandina%2Bpilates%2Bmamma%2Bfebbraio.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
b890034a0b2e654bac8a34abd8894ad2;2023-06-21T15:29:56+02:00;2023-06-21T16:02:50+02:00;"EL PRESEPE DEL BAMBINEL - 7 gennaio 2023";"Iniziativa patrocinata dal Comune di Aldeno";"Evento culturale";;;"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti";"Tempo libero
Patrimonio culturale";"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti.L’iniziativa è promossa da Claudio Osti e Mauro Goller a favore della ricerca contro le malattie rare dei bambini, in collaborazione con l’Associazione ASSACCI odv accreditata presso l’Istituto Gaslini di Genova.Dal 3 DICEMBRE 2022 al 22 GENNAIO 2023 dalle ore 17.00 alle ore 22.00 - Via Fabio Filzi, 10/3 Aldeno (TN)Ulteriori informazioni sulla locandina allegata.";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/930/20436/2/Locandina%2BEl%2BPresepe%2Bdel%2Bbambinel.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Assacci";;;;;;;;0;2;;;;;
52fb9c2085323265088412c780fc8229;2023-06-21T15:29:53+02:00;2023-06-21T16:02:53+02:00;"EL PRESEPE DEL BAMBINEL - 6 gennaio 2023";"Iniziativa patrocinata dal Comune di Aldeno";"Evento culturale";;;"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti";"Tempo libero
Patrimonio culturale";"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti.L’iniziativa è promossa da Claudio Osti e Mauro Goller a favore della ricerca contro le malattie rare dei bambini, in collaborazione con l’Associazione ASSACCI odv accreditata presso l’Istituto Gaslini di Genova.Dal 3 DICEMBRE 2022 al 22 GENNAIO 2023 dalle ore 17.00 alle ore 22.00 - Via Fabio Filzi, 10/3 Aldeno (TN)Ulteriori informazioni sulla locandina allegata.";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/929/20400/2/Locandina%2BEl%2BPresepe%2Bdel%2Bbambinel.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Assacci";;;;;;;;0;2;;;;;
91a3aa8ccfe68310c26bb31244c8dc41;2023-06-21T15:29:37+02:00;2023-06-21T16:04:19+02:00;"EL PRESEPE DEL BAMBINEL - 1 gennaio 2023";"Iniziativa patrocinata dal Comune di Aldeno";"Evento culturale";;;"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti";"Tempo libero
Patrimonio culturale";"Presepe animato da Mauro Goller e figli in collaborazione con Claudio Cortelletti.L’iniziativa è promossa da Claudio Osti e Mauro Goller a favore della ricerca contro le malattie rare dei bambini, in collaborazione con l’Associazione ASSACCI odv accreditata presso l’Istituto Gaslini di Genova.Dal 3 DICEMBRE 2022 al 22 GENNAIO 2023 dalle ore 17.00 alle ore 22.00 - Via Fabio Filzi, 10/3 Aldeno (TN)Ulteriori informazioni sulla locandina allegata.";;;;Famiglie;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/922/20148/2/Locandina%2BEl%2BPresepe%2Bdel%2Bbambinel.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;"Associazione Assacci";;;;;;;;0;2;;;;;
6aaf9114d9c55f779644f7bcf1a68ce7;2023-06-21T15:29:31+02:00;2023-06-21T16:03:28+02:00;"CAREZZE SONORE -10 febbraio 2023";"Percorso per neomamme";"Evento culturale";;;"Percorso per neomamme e i loro piccoli (0-10 mesi)";Istruzione;"Percorso per neomamme e i loro piccoli (0 - 10 mesi) per sperimentare il canale sonoro - musicale nella relazione con il proprio bambino in un contesto intimo ed accogliente, organizzato con il Patrocinio del Comune di Aldeno dalla musicoterapeuta dott.ssa Jessica Beozzo.Presso la Casa delle Associazioni in Via Roma n. 3 - ALDENO, dalle ore 10.00 alle ore 11.00 - 5 incontri: da venerdì 13 gennaio 2023.Per info e prenotazioni: Jessica Beozzo - numero 379-1110442";;;;Adulti;;;;;;;;http://aldeno.pnrr.comunweb.it/content/download/919/20040/2/Volantino%2BCarezze%2BSonore.pdf;;"Contatti Ufficio Segreteria e Protocollo";;;;;;;;;;;0;2;;;;;
