remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
8c856a069a1fb9bb389670d7031691b9,2024-03-11T14:37:28+01:00,2024-03-11T14:56:56+01:00,Project Art - Oltre la visione del limite,,"Evento culturale,Manifestazione artistica,Mostra",,,"Nell'ambito della rassegna &quot,ClesXAgenda2030&quot,, da sabato 16 marzo a martedì 16 aprile, la Biblioteca di Cles ospiterà la mostra &quot,Project Art - Oltre la visione del limite&quot,.","Ambiente
Innovazione
Istruzione
Questioni sociali
Integrazione sociale
Politica della gioventù",Dove il colore incontra la tela e diventa arte. 7a edizione della mostra a cura del Servizio percorsi per l’inclusione - Centro Occupazionale “Il Noce” della Cooperativa sociale GSH.,ClesXAgenda2030,,,"Adulti,Anziani,Famiglie,Giovani",,Biblioteca Comunale,,,,,,https://www.comune.cles.tn.it/content/download/3418/47492/2/Locandina_ClesxAgenda2030_marzo2024.pdf,,Contatti Ufficio Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
53eed5ac78b460f081309f1df0e546c3,2024-03-08T11:27:45+01:00,2024-03-11T14:30:29+01:00,Cles omaggia la donna - Donna e lavoro,,"Evento culturale,Incontro con esperti",,,"Quattro appuntamenti, per riflettere sulla figura femminile in ambiti diversi: dallo sport alla musica, dal lavoro alla letteratura.","Istruzione
Biblioteca
Questioni sociali
Integrazione sociale","Si intitola “Cles omaggia la donna” la rassegna organizzata dal Comune e dalla Biblioteca di Cles nel mese di marzo per stimolare una serie di pensieri e approfondimenti. Ma anche per accendere la luce su un mondo, quello “rosa”, troppo spesso lasciato al buio.«C’è una frase di Ginger Rogers – fa sapere l’assessora alle attività culturali Simona Malfatti – che purtroppo rappresenta ancora oggi la vita lavorativa e familiare di moltissime donne: “Facevo le stesse cose che faceva Fred Astaire ma all’indietro e sui tacchi”. Per questo abbiamo pensato di organizzare insieme alle associazioni e ad altri numerosi partner una serie di eventi dedicati alle donne, non per festeggiare, ma  per riflettere, sensibilizzare e porre domande. Parleremo di sport, di relazioni, di libri, di musica e soprattutto del delicato equilibrio che ogni donna prova a stabilire tra lavoro e famiglia».Venerdì 22 marzo alle ore 17.00 a Palazzo Assessorile, nell’ambito della proposta “Donna e lavoro”, si svolgerà l’evento intitolato “In equilibrio tra vita privata e performance”, un incontro formativo per esplorare nuove possibilità di vivere in equilibrio e con piacere la propria vita. L’iniziativa è organizzata in collaborazione con Accademia d’impresa e con il Comitato per la promozione dell’imprenditoria femminile della Camera di commercio, industria, artigianato e agricoltura di Trento.In contemporanea, per bambine e bambini dai 6 anni in su, ci saranno delle letture e un laboratorio di yoga (è necessario il materassino, iscrizioni in biblioteca al numero 0463.422006). A seguire aperitivo.",Donne,,,"Adulti,Giovani,Famiglie,Anziani",,,,,,,,,https://www.comune.cles.tn.it/ocmultibinary/download/3410/47235/2/5c0f4d31d80754ed06621b2e0c0e9999.pdf/file/Cles+omaggia+la+donna.pdf,Contatti Ufficio Cultura,,,,,,,,,,,0.0,2,,,,,,,
aa81417ca9032003cf1a5351c6ba3e17,2024-03-11T15:10:03+01:00,2024-03-11T15:17:18+01:00,Economia e lavoro in Trentino e nella Valli del Noce,,"Evento culturale,Convegno / Conferenza",,,"Nell'ambito della rassegna &quot,ClesXAgenda2030&quot,, venerdì 19 aprile alle ore 20.30 appuntamento in Sala Borghesi Bertolla a Cles con &quot,Economia e lavoro in Trentino e nella Valli del Noce&quot,.","Ambiente
Economia
Innovazione
Istruzione
Questioni sociali
Politica della gioventù","Comprendere il presente per immaginare il futuro. Intervengono la dott.ssa Stefania Terlizzi, dirigente generale dell’Agenzia del Lavoro della Provincia Autonoma di Trento, e il dott. Matteo Degasperi, sostituto direttore dell’Ufficio Studi e Ricerche della Camera di commercio, industria, artigianato e agricoltura di Trento.",ClesXAgenda2030,,,"Adulti,Giovani,Anziani,Famiglie",,,,,,,,https://www.comune.cles.tn.it/content/download/3423/47672/1/Locandina_ClesxAgenda2030_marzo2024.pdf,,Contatti Ufficio Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
3d39939cf2101c15a6ac2329287ca538,2024-03-11T14:31:22+01:00,2024-03-11T14:31:22+01:00,In questo mondo libero...,,Evento culturale,,,"Nell'ambito della rassegna &quot,ClesXAgenda2030&quot,, mercoledì 13 marzo alle ore 20.45 in Sala Borghesi Bertolla a Cles si terrà la proiezione del film &quot,In questo mondo libero...&quot,.","Ambiente
Innovazione
Istruzione","Film premiato per la sceneggiatura alla Mostra del Cinema di Venezia. Angie, dopo un licenziamento, decide di mettersi in proprio, creando un’agenzia finalizzata allo sfruttamento del lavoro degli immigrati. Regia di Ken Loach. Introduce Michele Bellio.",ClesXAgenda2030,,,"Adulti,Anziani,Famiglie,Giovani",,,,,,,,https://www.comune.cles.tn.it/content/download/3416/47420/1/Locandina_ClesxAgenda2030_marzo2024.pdf,,Contatti Ufficio Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
2560e1bb07472f15b5f4581143ac813e,2024-03-12T15:03:07+01:00,2024-03-12T15:24:51+01:00,"Le possibili soluzioni per il ""Dopo di noi""",,"Incontro con esperti,Dibattito pubblico",,,Appuntamento a Cles venerdì 15 marzo dalle 17.30 alle 19.30 presso la sala polifunzionale della Cassa rurale Val di Non - Rotaliana e Giovo in Via Marconi nr. 58.,"Questioni sociali
Assistenza agli invalidi
Assistenza sociale
Integrazione sociale","Incontro in compagnia di Eliana Morandi, notaio e avvocato con incarichi in varie Commissioni di Studi Scientifici del Consiglio Nazionale del Notariato.Per motivi organizzativi è richiesta conferma di partecipazione al numero 046.424634 o inviando una email a info@gsh.it entro il 14 marzo 2024.",Amore,,,"Adulti,Famiglie,Anziani",,,,,,,,https://www.comune.cles.tn.it/content/download/3425/47750/5/Le+possibili+soluzioni+per+il+%E2%80%9CDopo+di+noi%E2%80%9D+%282%29.pdf,,Contatti Ufficio Cultura,,,,,,,,,,,0.0,2,,,,,,,
544cc9b634845904d1e9f1ab0542c520,2024-03-18T17:21:19+01:00,2024-03-18T17:33:08+01:00,Cinema da Oscar - La zona d'interesse,,Proiezione cinematografica,,,"Nell'ambito della rassegna &quot,Cinema da Oscar&quot,, sabato 23 marzo alle ore 21.00 al Cinema Dolomiti di Coredo sarà proiettato il film &quot,La zona d'interesse&quot,.",Tempo libero,Regia di Jonathan Glazer. Un film storico-drammatico che racconta la vita del comandante di Auschwitz e sua moglie nei pressi del campo di concentramento. Il film ha ottenuto 5 candidature e vinto 2 Premi Oscar.Per informazioni: www.predaiaviva.com, 0463.536121 – interno 7 oppure 347.3218219.,Cinema,,,"Adulti,Anziani,Famiglie,Giovani",,,,,,"Intero € 7,00. Ridotto (ragazzi e over 65) € 5,00.",,https://www.comune.cles.tn.it/content/download/3460/48426/2/Locandina_Cinema_da_Oscar_1.pdf,,Contatti Ufficio Cultura,,,,,,,,,,,199,2,,,,,,
eee83ba822574b4102b3041f30c2fc1a,2024-03-18T17:33:26+01:00,2024-03-18T17:37:41+01:00,Cinema da Oscar - Oppenheimer,,Proiezione cinematografica,,,"Nell'ambito della rassegna &quot,Cinema da Oscar&quot,, domenica 24 marzo alle ore 17.00 al Cinema Dolomiti di Coredo sarà proiettato il film &quot,Oppenheimer&quot,.",Tempo libero,"Regia di Christopher Nolan. Il film, dedicato a Oppenheimer, lo scienziato che mise a punto la bomba atomica, ha ottenuto 12 candidature e vinto 7 Premi Oscar.Per informazioni: www.predaiaviva.com, 0463.536121 – interno 7 oppure 347.3218219.",Cinema,,,"Adulti,Anziani,Famiglie,Giovani",,,,,,"Intero € 7,00. Ridotto (ragazzi e over 65) € 5,00.",,https://www.comune.cles.tn.it/content/download/3461/48462/1/Locandina_Cinema_da_Oscar_1.pdf,,Contatti Ufficio Cultura,,,,,,,,,,,199.0,2,,,,,,,
95ec43a3e2ce65418c20016c0363c445,2024-03-11T14:45:07+01:00,2024-03-20T16:36:06+01:00,Donna e lavoro - In equilibrio tra vita privata e performance,,"Evento culturale,Corso,Laboratorio",,,"Nell'ambito della rassegna &quot,ClesXAgenda2030&quot,, venerdì 22 marzo alle ore 17.00 appuntamento a Palazzo Assessorile a Cles con &quot,Donna e lavoro - In equilibrio tra vita privata e performance&quot,.","Ambiente
Innovazione
Istruzione
Questioni sociali
Politica familiare","Incontro formativo per esplorare nuove possibilità di vivere in equilibrio e con piacere la propria vita. In collaborazione con Accademia d’Impresa e il Comitato per la promozione dell’imprenditoria femminile della Camera di commercio, industria, artigianato e agricoltura di Trento. In contemporanea per bambine e bambini: letture e laboratorio di yoga (+6, con materassino, iscrizione in Biblioteca 0463/422006). A seguire aperitivo.",ClesXAgenda2030,https://www.youtube.com/watch?v=21EOhciFdOE,,"Adulti,Anziani,Famiglie,Giovani,Bambini",,Palazzo Assessorile,,,,,,https://www.comune.cles.tn.it/content/download/3419/47528/2/Locandina_ClesxAgenda2030_marzo2024.pdf,,Contatti Ufficio Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
8d561c9768b4373fd8b2a043da5ed737,2024-03-11T14:32:21+01:00,2024-03-20T16:37:32+01:00,Strike! Giovani che cambiano il mondo,,Evento culturale,,,"Nell'ambito della rassegna &quot,ClesXAgenda2030&quot,, venerdì 15 marzo alle ore 20.30 appuntamento a Palazzo Assessorile a Cles con &quot,Strike! Giovani che cambiano il mondo&quot,.","Ambiente
Innovazione
Istruzione
Questioni sociali
Politica della gioventù","Storie positive che capovolgono i luoghi comuni sul mondo giovanile. Presentazione di “Strike!”, un progetto a cura di Fondazione Franco Demarchi e delle Politiche Giovanili – Provincia Autonoma di Trento. Con l’intervento di alcuni giovani che hanno inseguito i propri sogni e delle ragazze e dei ragazzi del CFP Upt di Cles.",ClesXAgenda2030,https://www.youtube.com/watch?v=er09iEy1_uI&t=4820s,,"Adulti,Anziani,Famiglie,Giovani",,Palazzo Assessorile,,,,,,https://www.comune.cles.tn.it/content/download/3417/47456/2/Locandina_ClesxAgenda2030_marzo2024.pdf,,Contatti Ufficio Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
8ca6fa3b7ccf07f9d8ae79b76120e1e0,2024-03-07T14:43:12+01:00,2024-03-20T16:36:54+01:00,"Intelligenza artificiale, robotica e arte",,"Evento culturale,Incontro con esperti",,,"Sabato 16 marzo alle ore 17.00 appuntamento a Palazzo Assessorile a Cles per un incontro che vedrà protagonista il professor Paolo Gallina dell'Università di Trieste, docente di Meccanica applicata alle macchine, Robotica e Interazione uomo-macchina.Moderano i ragazzi di Idea Lab.","Innovazione
Ricerca
Istruzione","Come cambia la natura umana nell’era artificiale? L’incontro è rivolto a tutta la popolazione e servirà per comprendere come la tecnologia, che si avvicina sempre di più ad abilità umane, influenzi la nostra vita e modifichi il nostro modo di pensare e reagire ai problemi.Parlare di intelligenza artificiale è oggi fondamentale per comprendere le nuove opportunità che essa ci dà ma anche i rischi in cui si può incorrere. Conoscenza e consapevolezza nell’utilizzo sono due strumenti fondamentali per poter sfruttare al meglio questi strumenti senza venirne prevaricati.",Intelligenza artificiale,https://www.youtube.com/watch?v=cVRVb2YymMA&t=3373s,,"Adulti,Giovani,Famiglie,Anziani",,Palazzo Assessorile,,,,,,,https://www.comune.cles.tn.it/ocmultibinary/download/3392/46760/2/da62a040e83312bceabfdda6104aa066.pdf/file/Locandina_Intelligenza_artificiale_Paolo_Gallina.pdf,Contatti Ufficio Cultura,,,,,,,,,,,0.0,2,,,,,,,
df2919cd4ee844ef42c3b03fdb931538,2024-03-08T10:23:02+01:00,2024-03-20T16:41:20+01:00,Cles omaggia la donna,,"Evento culturale,Incontro con esperti",,,"Quattro appuntamenti, per riflettere sulla figura femminile in ambiti diversi: dallo sport alla musica, dal lavoro alla letteratura.","Istruzione
Biblioteca
Questioni sociali
Integrazione sociale","Si intitola “Cles omaggia la donna” la rassegna organizzata dal Comune e dalla Biblioteca di Cles nel mese di marzo per stimolare una serie di pensieri e approfondimenti. Ma anche per accendere la luce su un mondo, quello “rosa”, troppo spesso lasciato al buio.«C’è una frase di Ginger Rogers – fa sapere l’assessora alle attività culturali Simona Malfatti – che purtroppo rappresenta ancora oggi la vita lavorativa e familiare di moltissime donne: “Facevo le stesse cose che faceva Fred Astaire ma all’indietro e sui tacchi”. Per questo abbiamo pensato di organizzare insieme alle associazioni e ad altri numerosi partner una serie di eventi dedicati alle donne, non per festeggiare, ma  per riflettere, sensibilizzare e porre domande. Parleremo di sport, di relazioni, di libri, di musica e soprattutto del delicato equilibrio che ogni donna prova a stabilire tra lavoro e famiglia».Si comincia venerdì 8 marzo, nel giorno della “Festa della donna”, con due eventi ricchi di significato.Alle ore 14.30 si terrà in biblioteca l’incontro intitolato “PresentiAMO la donna”, che proporrà delle riflessioni da parte del gruppo “Sulle tracce della filosofia” del Liceo Russell sul tema della donna e del mondo del lavoro, della violenza di genere e assistita. L’intermezzo musicale sarà a cura di studenti e insegnanti.Alle ore 20.30, invece, Palazzo Assessorile farà da cornice alla proposta “Donne e sport” con video e racconti del “Vento dei fiordi”, meravigliosa avventura vissuta da Lorena Schneider e Mariarosa Debiasi. A cura delle Forcelle Rosa.",Donne,https://www.youtube.com/watch?v=JFQwahjVSF4&t,,"Adulti,Giovani,Famiglie,Anziani",,Palazzo Assessorile,,,,,,,https://www.comune.cles.tn.it/ocmultibinary/download/3407/47154/3/5c0f4d31d80754ed06621b2e0c0e9999.pdf/file/Cles+omaggia+la+donna.pdf,Contatti Ufficio Cultura,,,,,,,,,,,0.0,2,,,,,,,
35fe3c91b071a43998460484a5cf9df5,2024-03-20T18:50:59+01:00,2024-03-20T19:02:55+01:00,Poesia a Cles - Incontro con l'autore,,Evento culturale,,,"La rassegna poetica di Cles si apre proprio nella Giornata mondiale della Poesia: giovedì 21 marzo alle ore 20.30 in biblioteca ci sarà Giuseppe Colangelo, che presenterà &quot,Il giullare di Amblar&quot, e &quot,In dimensioni di verità e di canto&quot, di Giuseppe Mascotti.","Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","Il 21 marzo si celebra la Giornata mondiale della Poesia, istituita dall’UNESCO nel 1999 con l’intento di promuovere la poesia come forma d’arte e strumento di dialogo tra le culture. L’Associazione Pro Cultura Centro Studi Nonesi è partner del ricco calendario di appuntamenti che la Biblioteca di Cles e il Comune di Cles dedicano proprio alla poesia, in tutte le sue sfumature.Il primo appuntamento è previsto giovedì 21 marzo alle ore 20.30 in Biblioteca a Cles con Giuseppe Colangelo che presenterà i due libri &quot,Il giullare di Amblar&quot, e &quot,In dimensioni di verità e di canto: poesie scelte (1944-2002)&quot, di Giuseppe Mascotti.",Poesia - scrittura,,,"Adulti,Anziani,Famiglie,Giovani",,Biblioteca Comunale,,,,,,https://www.comune.cles.tn.it/content/download/3466/48567/2/Locandina_Poesia_a_Cles_1.pdf,,Contatti Biblioteca Comunale,,,,,,,,,,,0.0,2,,,,,,,
e9c7365970de11ec87e8556140eda496,2024-03-21T09:25:53+01:00,2024-03-21T09:25:53+01:00,Educazione digitale e i rischi di internet,,Corso,,,La cooperativa sociale GSH propone un corso di &quot,Educazione digitale e i rischi di internet&quot, che si terrà venerdì 5 aprile a partire dalle ore 14.30 nella sala polifunzionale della Cassa Rurale Val di Non-Rotaliana e Giovo in via Marconi a Cles.,"Innovazione
Istruzione
Questioni sociali","
Al giorno d'oggi internet è il mezzo più influente al mondo, è il più grande mezzo di comunicazione, pubblicità e fonte di informazioni. Non c'è dubbio che abbia reso la nostra vita più comoda e facile.
Tuttavia esistono anche numerosi svantaggi come il rischio di una dipendenza, esposizione alla privacy, truffe o cyberbullismo a cui i social network ad esempio ci espongono quotidianamente.L'informazione sulla sicurezza digitale si pone come utile strumento in grado di favorire un uso consapevole della rete.
Relatore del corso sarà Mauro Berti, formatore esperto sulle tematiche dei pericoli di internet, già viceispettore del Compartimento della Polizia Postale e delle Comunicazioni di Trento.
Per info e iscrizioni (entro il 3 aprile): 0463.424634.Il seminario è accreditato per il personale docente della Provincia Autonoma di Trento.",Internet-digitale,,,"Adulti,Giovani",,,,,,"Il costo di iscrizione è di 40 euro, gratuito per insegnanti che lavorano nei plessi convenzionati con GSH.",,https://www.comune.cles.tn.it/content/download/3468/48612/1/Locandina_Appunti_Scuola_GSH.pdf,,Contatti Ufficio Cultura,,,,,,,,,,,0,2.0,,,,,
