remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
7bac5dfa88bc44d0afc17dc7cf0fe505,2024-01-24T16:15:59+01:00,2024-01-24T16:19:57+01:00,FILM - OPPENHEIMER,,Evento culturale,,,"
Regia di Christopher Nolan con Cillian Murphy, Robert Downey Jr., Matt Damon, Emily Blunt, Florence Pugh.Biografico, Drammatico, Storico.",Tempo libero,"
Regia di Christopher Nolan con Cillian Murphy, Robert Downey Jr., Matt Damon, Emily Blunt, Florence Pugh.Biografico, Drammatico, Storico.La vita del fisico Robert Oppenheimer, considerato il padre della bomba atomica.",OPPENHEIMER,,,Adulti,,Teatro comunale Aldeno,,,,"INGRESSO:Intero Euro 7,00.=Ridotto Euro 5,00.= (over 65, minori 14 anni, studenti fino ai 25 anni)Orario biglietteria presso Teatro: 45 minuti prima della proiezione.",,https://www.comune.aldeno.tn.it/content/download/1491/32894/1/CTT_ALDENO_CINEMA-gen-feb24_loc31x46cm_alta.pdf,https://www.comune.aldeno.tn.it/ocmultibinary/download/1491/32895/1/ad949df4b6c2a3490cea084a7eb56a47.pdf/file/CTT_ALDENO_CINEMA-gen-feb24_volantino_alta+%281%29.pdf,Coordinamento Teatrale Trentino ,,Ufficio Segreteria comunale - telefono 0461.842523Coordinamento Teatrale Trentino - http://www.trentinospettacoli.it/,Associazione per il Coordinamento Teatrale Trentino,,,,,,,,218,2,,,,,
5d0f335d552c2b31dcfddc7a1665b975,2024-01-24T16:32:01+01:00,2024-01-24T16:35:54+01:00,FILM - THE HOLDOVERS Lezioni di Vita,,Evento culturale,,,"
Regia di Alexander Payne con Paul Giamatti, Da’Vine Joy Randolph, Dominic Sessa, Carrie Preston, Tate Donovan.Commedia",Tempo libero,"
Regia di Alexander Payne con Paul Giamatti, Da’Vine Joy Randolph, Dominic Sessa, Carrie Preston, Tate Donovan.Commedia
Paul Hunham (Paul Giamatti) è un insegnante che pare non piacere a nessuno, né ai suoi studenti nè ai suoi colleghi e neppure al preside. Nessuno, infatti, pare gradire il suo essere rigido e pomposo.
È il Natale del 1970 e Paul, senza una famiglia e un luogo dove trascorre le festività, decide di restare a scuola dorante le vacanze come supervisore degli studenti che ancora non hanno potuto far ritorno nelle loro case. Dopo qualche giorno, soltanto uno studente rimane nell’istituto. Si tratta del quindicenne Angus (Dominic Sessa), un ottimo studente ma con un pessimo comportamento, che crea sempre problemi e rischia ogni volta l’espulsione. Oltre a Paul e al giovane, è rimasta nella scuola anche la capocuoca Mary (Da’Vine Joy Randolph), che si occupa dei figli dei privilegiati nella scuola e che di recente ha perso suo figlio nella guerra in Vietnam.I tre si ritroveranno a formare un’improbabile famiglia sotto le festività natalizie, condividendo diverse disavventure nelle nevose due settimane che trascorreranno insieme in New England.",THE HOLDOVERS Lezioni di Vita,,,Adulti,,Teatro comunale Aldeno,,,,"INGRESSO:Intero Euro 7,00.=Ridotto Euro 5,00.= (over 65, minori 14 anni, studenti fino ai 25 anni)Orario biglietteria presso Teatro: 45 minuti prima della proiezione.",,https://www.comune.aldeno.tn.it/content/download/1499/33074/1/CTT_ALDENO_CINEMA-gen-feb24_loc31x46cm_alta.pdf,https://www.comune.aldeno.tn.it/ocmultibinary/download/1499/33075/1/ad949df4b6c2a3490cea084a7eb56a47.pdf/file/CTT_ALDENO_CINEMA-gen-feb24_volantino_alta+%281%29.pdf,Coordinamento Teatrale Trentino ,,Ufficio Segreteria comunale - telefono 0461.842523Coordinamento Teatrale Trentino - http://www.trentinospettacoli.it/,Associazione per il Coordinamento Teatrale Trentino,,,,,,,,218,2,,,,,
fc43468dc0559ffa2e2000d3915b7ee5,2024-01-24T16:28:37+01:00,2024-01-24T16:31:42+01:00,FILM - IL FANTASMA DI CANTERVILLE,,Evento culturale,,,"
Regia di Kim Burdon, Robert Chandler.Animazione.",Tempo libero,"
Regia di Kim Burdon, Robert Chandler.Animazione.
In un antico castello inglese infestato da oltre 300 anni,il fantasma di Sir Simon Canterville vaga per le stanze in cerca di un discendente che lo liberi dalla maledizione che lo ha imprigionato. Tutti gli sventurati che sono passati da lì lungo i secoli, sono poi scappati terrorizzati.
Quando arriva una famiglia americana da poco trasferita in Inghilterra, Sir Simon fa di tutto per spaventare i suoi nuovi inquilini e mandarli via. Ma le sue buffe messe in scena non fanno altro che divertire tutti, che non sembrano affatto spaventati dalla presenza del fantasma. Anzi, il padre di famiglia gli dichiara guerra per sfrattarlo assumendo anche un’acchiappafantasmi professionista.Solo la giovane figlia della coppia decide di mettersi dalla parte di Sir Simon e di aiutarlo a liberarsi dalla maledizione. Ma dovrà dimostrarsi molto coraggiosa…",IL FANTASMA DI CANTERVILLE,,,"Bambini,Famiglie",,Teatro comunale Aldeno,,,,"INGRESSO:Intero Euro 7,00.=Ridotto Euro 5,00.= (over 65, minori 14 anni, studenti fino ai 25 anni)Orario biglietteria presso Teatro: 45 minuti prima della proiezione.",,https://www.comune.aldeno.tn.it/content/download/1497/33029/1/CTT_ALDENO_CINEMA-gen-feb24_loc31x46cm_alta.pdf,https://www.comune.aldeno.tn.it/ocmultibinary/download/1497/33030/1/ad949df4b6c2a3490cea084a7eb56a47.pdf/file/CTT_ALDENO_CINEMA-gen-feb24_volantino_alta+%281%29.pdf,Coordinamento Teatrale Trentino ,,Ufficio Segreteria comunale - telefono 0461.842523Coordinamento Teatrale Trentino - http://www.trentinospettacoli.it/,Associazione per il Coordinamento Teatrale Trentino,,,,,,,,218,2,,,,,
2ec3f577b9fd812d4c26f084e6b359ca,2024-01-30T12:23:17+01:00,2024-01-30T12:24:29+01:00,SPAZIO MAMME,,Evento culturale,,,"Per donne in attesa e mamme con bambini da 0 a 2 anniTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno.Partecipazione libera e gratuita.","Demografia e popolazione
Demografia
Nascita
Tempo libero","Un luogo dove incontrarsi, condividere emozioni, esperienze e sfide di questa fase di vita.Angolo morbido, spazio allattamento, giochi, letture e molto altro.......Contatti: 0461-391383e-mail: agora.famiglie@automutuoaiuto.itTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno",Spazio mamme,,,Bambini,,,,,,,,https://www.comune.aldeno.tn.it/content/download/1507/33223/1/Locandina%2Bapertura%2BSpazio%2BNeo-Mamme%2B2023.pdf,,Contatti Ufficio Segreteria e Protocollo,,,,,,,,,,,0,2,,,,,
6b6dec085f2a334a0c5f36d74d84d273,2024-01-30T11:55:10+01:00,2024-01-30T11:55:10+01:00,SPAZIO MAMME,,Evento culturale,,,"Per donne in attesa e mamme con bambini da 0 a 2 anniTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno.Partecipazione libera e gratuita.","Demografia e popolazione
Demografia
Nascita
Tempo libero","Un luogo dove incontrarsi, condividere emozioni, esperienze e sfide di questa fase di vita.Angolo morbido, spazio allattamento, giochi, letture e molto altro.......Contatti: 0461-391383e-mail: agora.famiglie@automutuoaiuto.itTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno",Spazio mamme,,,Bambini,,,,,,,,https://www.comune.aldeno.tn.it/content/download/1504/33169/1/Locandina%2Bapertura%2BSpazio%2BNeo-Mamme%2B2023.pdf,,Contatti Ufficio Segreteria e Protocollo,,,,,,,,,,,0,2,,,,,
08c656f483fd1a69a6176e31cbd27621,2024-01-30T12:24:36+01:00,2024-01-30T12:25:08+01:00,SPAZIO MAMME,,Evento culturale,,,"Per donne in attesa e mamme con bambini da 0 a 2 anniTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno.Partecipazione libera e gratuita.","Demografia e popolazione
Demografia
Nascita
Tempo libero","Un luogo dove incontrarsi, condividere emozioni, esperienze e sfide di questa fase di vita.Angolo morbido, spazio allattamento, giochi, letture e molto altro.......Contatti: 0461-391383e-mail: agora.famiglie@automutuoaiuto.itTutti i venerdì dalle ore 9.30 alle ore 12.00 dal 27 ottobre 2023 presso Casa delle Associazioni - Via Roma, 3 - Aldeno",Spazio mamme,,,Bambini,,,,,,,,https://www.comune.aldeno.tn.it/content/download/1508/33259/1/Locandina%2Bapertura%2BSpazio%2BNeo-Mamme%2B2023.pdf,,Contatti Ufficio Segreteria e Protocollo,,,,,,,,,,,0,2,,,,,
48e435bb70050a75503efccd9eca15a9,2024-02-02T13:02:40+01:00,2024-02-02T13:05:56+01:00,CARNEVALE ALDENO,,Evento culturale,,,L'Associazione Spesca Sportiva Aldeno organizza in Piazza Garibaldi il Carnevale Aldeno,Tempo libero,Carnevale Martedì 13 febbraio 2024 in Piazza Giuseppe Garibaldidalle ore 12.00 alle ore 15.00 per tutti presenti pasta al ragù e alle sardemusica per grandi e bambini,CARNEVALE,,,"Bambini,Famiglie,Adulti",,Teatro comunale Aldeno,,,,,,https://www.comune.aldeno.tn.it/content/download/1532/34050/1/volantino++per+Facebook+e+pagine+.png,,Contatti Ufficio Segreteria e Protocollo,,,Associazione Pesca Sportiva Aldeno APS,,,,,,,,0,2,,,,,
b6d05556065b38a3b9daae410f21e272,2024-02-02T12:55:41+01:00,2024-02-02T13:17:12+01:00,CARNEVALE DEI BAMBINI ALDENO,,Evento culturale,,,Il Comitato Carnevale dei Ragazzi - Aldeno organizza il Carnevale dei Bambini,Tempo libero,Carnevale Domenica 11 febbraio 2024:ore 13.45 Ritrovo sul Piazzale della Chiesaore 14.00 Sfilata per le vie del paese con la Banda Sociale di AldenoCRAFENADA sul piazzale delle ex Scuole Elementari. Saranno distribuiti gratuitamente a tutti i partecipanti krapfen.TOMBOLA presso il Teatro comunale. Alla tombola possono partecipare i bambini da 0 a 11 anni.,CARNEVALE,,,"Bambini,Famiglie",,Teatro comunale Aldeno,,,,,,https://www.comune.aldeno.tn.it/content/download/1531/34014/3/Locandina+carnevale+2024.pdf,,Contatti Ufficio Segreteria e Protocollo,,,,,,,,,,,0,2,,,,,
bb18dce679b0c61aa5d059c3cd6e9868,2024-02-06T15:47:07+01:00,2024-02-06T16:10:32+01:00,"Incontri con l'autore - Marco Niro, ""Il Predatore""",,"Evento culturale,Conferenza e summit,Convegno / Conferenza",,,"Marco Niro, uno dei fondatori del collettivo Tersite Rossi, presenta il proprio nuovo lavoro solista, un noir/Thriller ambientato in un borgo delle Alpi.","Tempo libero
Patrimonio culturale",",Il Predatore,, recentemente uscito per i tipi di ,Bottega Errante Edizioni,,  è un romanzo avvincente con al centro la difficile relazione fra l'uomo e gli animali selvatici sulle nostre montagne, fra l'orso e i cittadini di una comunità, fra la sete di potere  e la fragilità degli esseri umani.Dialogano con l'autore Mattia Maistri e Paolo Bisesti.",Marco Niro,,,"Adulti,Anziani,Famiglie,Giovani",,Biblioteca comunale,,,,,,https://www.comune.aldeno.tn.it/content/download/1537/34236/4/Il+predatore_locandina_Aldeno_2024_ok.pdf,,Contatti Paissan Matteo,,,,,,,,,,,30,2,,,,,
e685a9c541db473047a8c819d17c09c5,2024-02-07T13:54:21+01:00,2024-02-09T10:14:45+01:00,CARNEVALE - EN RUGON AL VOLO!,,Evento culturale,,,Aldeno Volley ti aspetta per festeggiare insieme il Carnevale!,Tempo libero,La Società Sportiva Aldeno ASD - Sezione Aldeno Volley Destra Adige Aldeno-Nomi-Isera organizza DOMENICA 11 FEBBRAIO 2024 dalle ore 11.30 in Piazza Garibaldi una manifestazione di carnevale con distribuzione gratuita di pasta.,CARNEVALE,,,"Adulti,Famiglie",,,,,,,,https://www.comune.aldeno.tn.it/content/download/1540/34290/4/Locandina_carnevale_aldeno2024.jpg,,Società Sportiva Aldeno ASD,,,Società Sportiva Aldeno - Associazione Sportiva Dilettantistica,,,,,,,,0,2,,,,,
