remoteId,published,modified,Titolo,Titolo breve,Sottotitolo,Descrizione,Testo,Inizio,Termine,Durata,Quando,Orario,Dove,Location,Informazioni,Destinatari,Costi,Stato,Tipologia,Materia,Tipo evento,Immagine,Manifestazione collegata (numero),Manifestazione collegata (testo),Manifestazione,Associazione,Immagine correlata,Progressivo,Link,Comune,lat,lon,address,Fonte
bf5c5ed6ffdaca07ab5c7ca0ce835d91,2015-03-13T00:00:00+01:00,2015-03-06T14:41:00+01:00,ASPETTANDO LA PRIMAVERA,,,"
I VENERDI' DEL BENESSERERINASCERE NEL SUONO - NICOLA RENICA",http://www.comunita.valledeilaghi.tn.it/content/download/138002/2402453/2/Aspettando la Primavera.pdf,2015-03-13T00:00:00+01:00,2015-03-13T00:00:00+01:00,,VENERDI' 13 MARZO 2015,ORE 20.30,CAFFE' CULTURALE THE STAFF - TEATRO VALLE DEI LAGHI,interno,"
I VENERDI' DEL BENESSERE
RINASCERE NEL SUONO - NICOLA RENICA
0461 340158347 8595999",,"EVENTO A PAGAMENTO - 15 EURO A PERSONA. SI CONSIGLIA ABBIGLIAMENTO COMODO, UN TAPPETINO ED UN PLAID. Si consiglia l'iscrizione.",,,,,,0,,,,,,,,0.0,0.0,,
pat_2582186,2015-03-07T00:00:00+01:00,2014-09-19T01:07:45+02:00,Chiedo i danni,,,,,2015-03-07T00:00:00+01:00,2015-03-07T00:00:00+01:00,,,ore 20.45,"Teatro Valle dei Laghi, Località Lusan, Vezzano",,"
Note: Le Stagioni dei Teatri
Specchi riflessi
Grazia Scuccimarra
Chiedo i danni
di e con Grazia ScuccimarraGrazie Scucimarra mentre si scaglia con salace ironia contro la politica, fa però anche un invito forte alla responsabilità individuale, leva un grido contro lautocommiserazione dei giovani, ricordando quanto anche quarantanni fa si vivesse attaccati allo squillo di un telefono che poteva annunciare qualche ora di supplenza per una giovane insegnante. Quello della Scuccimarra non è solo un rimprovero, ma anche un invito a non abbandonare la speranza, benché dopo ventanni, il cervello fatichi a ricominciare a pensare.Telefono: 0461/340158",,,,Teatro,,,,0,,,,,,http://www.teatrovalledeilaghi.it,Comune di Vezzano,0.0,0.0,,Redazione Trentino Cultura
86786c4f9bcf5d952711b8bfe634bc3a,2015-03-06T20:30:00+01:00,2015-03-06T11:45:19+01:00,ASPETTANDO LA PRIMAVERA,,,"
I VENERDI' DEL BENESSERETai Chi e Qi Gong",http://www.comunita.valledeilaghi.tn.it/content/download/137992/2402277/1/Aspettando la Primavera.jpeg,2015-03-06T20:30:00+01:00,2015-03-06T00:00:00+01:00,,venerdì 6 marzo 2015,ore 20.30,Presso il Caffè Culturale The Staff - Teatro Valle dei Laghi,interno,0461 340158 3478595999,,"offerta libera. Si consiglia abbigliamento comodo, un tappetino e un plaid",,,,,,0,,,,,,,,0.0,0.0,,
e54e470e8fa60019a777eb244723f30c,2015-03-06T11:34:00+01:00,2015-03-06T11:38:12+01:00,20 marzo 2015 - giornata mondiale senza carne,,,,http://www.comunita.valledeilaghi.tn.it/content/download/137993/2402307/1/04_RI3_IndicazInsegnanti-A4_C5_4mar15-HR 3.pdf,2015-03-06T11:34:00+01:00,2015-03-22T00:00:00+01:00,,,,"Su tutte le scuole primarie e secondarie di primo grado della gestione associata, con servizio gestito da RISTO3",interno,,,,,,,,,0,,,,,,,,0.0,0.0,,
8dc8807fc361361d754aab01eff68973,2015-03-06T00:00:00+01:00,2015-03-06T14:34:41+01:00,ASPETTANDO LA PRIMAVERA,,,"
I VENERDI' DEL BENESSERETAI CHI E QI GONG",http://www.comunita.valledeilaghi.tn.it/content/download/137997/2402376/2/Aspettando la Primavera.pdf,2015-03-06T00:00:00+01:00,2015-03-06T00:00:00+01:00,,VENERDI' 6 MARZO 2015,ORE 20.30,Caffè Culturale The Staff - Teatro Valle dei Laghi,interno,"
TAI CHI E QI GONG
0461 340158 347 8595999",,"OFFERTA LIBERA. SI CONSIGLIA ABBIGLIAMENTO COMODO, UN TAPPETINO ED UN PLAID",,,,,,0,,,,,,,,0.0,0.0,,
pat_2582199,2015-03-01T00:00:00+01:00,2014-09-19T01:09:22+02:00,Il bruco mangiatutto,,,,,2015-03-01T00:00:00+01:00,2015-03-01T00:00:00+01:00,,,ore 16.30,"Teatro Valle dei Laghi, Località Lusan, Vezzano",,"
Note: Le Stagioni dei Teatri
Teatro famiglie
Fondazione Aida
Il bruco mangiatutto
liberamente ispirato a Il piccolo bruco mai sazio di Eric Carl
regia Nicoletta Vicentini
e collaborazione artistica Antonella Carli
durata 55 min
età dai 4 anni
Il bruco mangiatutto condurrà i giovani spettatori nel percorso che lo porta a diventare una splendida farfalla.
Saranno cibi, forme, colori, suoni e natura, insomma tutto quello che è vita ed esperienza, a raccontare il viaggio della sua crescita e tutto questo sarà possibile grazie alla complicità e allaiuto dei bambini in sala.PROPEDEUTICO ALLINSEGNAMENTO DELLA LINGUA INGLESETelefono: 0461/340158",,,,Teatro,,,,0,,,,,,http://www.teatrovalledeilaghi.it,Comune di Vezzano,0.0,0.0,,Redazione Trentino Cultura
pat_2582183,2015-02-28T00:00:00+01:00,2014-09-19T01:08:58+02:00,Libere storie,,,,,2015-02-28T00:00:00+01:00,2015-02-28T00:00:00+01:00,,,ore 20.45,"Teatro Valle dei Laghi, Località Lusan, Vezzano",,"
Note: Le Stagioni dei Teatri
Specchi riflessi
Trento Spettacoli
Libere storie
incontro con Andrea Castelli
Un pacato ritorno alla parola, attraverso le storie. Semplici o complicate che siano esse raccontano le esperienze che costituiscono il bagaglio personale, il cosiddetto &quot,vissuto&quot,, di una persona. Che si voglia o no contengono sempre un &quot,avviso ai naviganti&quot, i quali, prima o poi - ma sempre prima che sia troppo tardi - dovrebbero trarne indicazioni per il viaggio.
La vita a volte ci suggerisce cose importanti, attraverso le persone che ci accompagnano o che incontriamo, e anche attraverso le storie che viviamo. Però non sempre - e quasi mai subito - si comprende quali perle sono contenute in avvenimenti o persone che abbiamo sfiorato con imperdonabile superficialità. A volte si può rimediare, a volte no.
Ecco perché in questo incontro Andrea Castelli cercherà (raccontando in modo divertente come da anni fa in teatro) di seguire una sottile linea che identifichi e scovi eventuali segnali che, magari tardi, gli hanno fatto capire come era tracciata la strada che si trovava davanti.
Che l'abbia capito è ancora da vedere, ma intanto lo racconta.E forse nel ritrovarsi insieme a rivivere casi della vita, avventure, gesta e peripezie si può imbattersi in un minimo comun denominatore che ci fa tornare a casa un po' più sollevati. Telefono: 0461/340158",,,,Teatro,,,,0,,,,,,http://www.teatrovalledeilaghi.it,Comune di Vezzano,0.0,0.0,,Redazione Trentino Cultura
pat_2582234,2015-02-25T00:00:00+01:00,2014-09-19T01:08:11+02:00,Le quattro stagioni e piccolo vento,,,,,2015-02-25T00:00:00+01:00,2015-02-25T00:00:00+01:00,,,ore 10.00,"Teatro Valle dei Laghi, Località Lusan, Vezzano",,"
Note: Le Stagioni dei Teatri
Teatro scuola
Fondazione Aida
Le quattro stagioni e piccolo vento
tratto dal libro Le quattro stagioni di Chiara Carminati
testo di Chiara Carminati e Nicoletta Vicentini
con Marco Zoppello, Irene Fioravante/Anna Benico, Monica Ceccardi/Irene Fioravante
regia Nicoletta Vicentini
illustrazioni Pia Valentinis
musiche Antonio Vivaldi
età consigliata: dai 4 anniUna proposta teatrale che coinvolge il pubblico dei più piccoli sul tema dell'ascolto della natura. Sulla base delle musiche di Antonio Vivaldi si snoda una storia frizzante che segue, con sorrisi e poesia, le avventure di Piccolo Vento attraverso le stagioni e i loro cambiamenti: paesaggi, colori, profumi, sfumature, suoni, musiche. I tre attori in scena parlano al pubblico, invitandolo all'osservazione delle piccole cose della natura e all'ascolto del racconto musicale. Alternandosi in danze e narrazioni, giocano insieme ai bambini ad ascoltare le parole di Piccolo Vento e ad accompagnarlo, scivolando da una stagione all'altra, nella ricerca della sua mamma, Zefiro.Telefono: 0461/340158",,,,Teatro,,,,0,,,,,,http://www.teatrovalledeilaghi.it,Comune di Vezzano,0.0,0.0,,Redazione Trentino Cultura
74869c4fc4a2a4da3d45bffc687c3a69,2015-02-22T00:00:00+01:00,2015-01-14T16:25:14+01:00,CARNEVALE A TERLAGO,,,FESTA DI CARNEVALE CON BIGOI - VIN COT - ANIMAZIONE,http://www.comunita.valledeilaghi.tn.it/content/download/133016/2342947/1/gran carnevale 2015.pdf,2015-02-22T00:00:00+01:00,2015-02-22T00:00:00+01:00,,DOMENICA 22 FEBBRAIO,ORE 12.00,TERLAGO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
ae1fcb2955cdf403907d40d2a915fb88,2015-02-22T00:00:00+01:00,2015-01-14T16:16:34+01:00,CARNEVALE A GARNIGA TERME,,,FESTA DI CARNEVALE CON SPAGHETTI AL RAGU' E VIN BRULE',http://www.comunita.valledeilaghi.tn.it/content/download/133015/2342917/1/gran carnevale 2015.pdf,2015-02-22T00:00:00+01:00,2015-02-22T00:00:00+01:00,,DOMENICA 22 FEBBRAIO,ORE 11.30,GARNIGA TERME,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
pat_2582218,2015-02-21T00:00:00+01:00,2014-09-19T01:09:55+02:00,Galà di balletto,,,,,2015-02-21T00:00:00+01:00,2015-02-21T00:00:00+01:00,,,ore 20.30,"Teatro Valle dei Laghi, Località Lusan, Vezzano",,"
Note: Le Stagioni dei Teatri
Danza
Compagnia Cosi Stefanescu 
Galà di balletto
spettacolo in due parti
Liliana Cosi  Marinel Stefanescu
Musiche di P.I. Ciaikovski  Fredrich Chopin  Riccardo Drigo  L.V. Beethoven  Aram Kaciaturian  Lodwing Minkus  Boris Assefiev  Alexandr Skriabin  Franz Liszt
Coreografie di Marinel Stefanescu e classica russa
Maitre du ballet Liliana CosiQuesto spettacolo propone al pubblico alcuni capolavori del balletto classico e altri creati appositamente su musica sinfonica di più recente creazione. Leccezionale espressività e varietà del linguaggio ballettistico, rappresenta di per sé uno spettacolo di grande forza comunicativa. Gala di Balletto spazia in una sua propria ricerca, riuscendo così a farsi apprezzare da ogni tipo di pubblico e soprattutto anche dai giovani. Come in ogni espressione dellarte, ma soprattutto nella musica, anche nel balletto il virtuosismo suscita negli spettatori un forte impatto emotivo.Telefono: 0461/340158",,,,Danza,,,,0,,,,,,http://www.teatrovalledeilaghi.it,Comune di Vezzano,0.0,0.0,,Redazione Trentino Cultura
2ec3e41815afb5d59a99d5d2fae94e07,2015-02-17T00:00:00+01:00,2015-01-14T16:07:37+01:00,CARNEVALE A VEZZANO,,,FESTA DI CARNEVALE CON BIGOI - VIN COT - THE - SFILATA MASCHERINE - ANIMAZIONE,http://www.comunita.valledeilaghi.tn.it/content/download/133013/2342872/1/gran carnevale 2015.pdf,2015-02-17T00:00:00+01:00,2015-02-17T00:00:00+01:00,,MARTEDI' 17 FEBBRAIO,ORE 12.00,VEZZANO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
4b3df0df1714f59a88401310f70602e3,2015-02-17T00:00:00+01:00,2015-01-14T16:03:56+01:00,CARNEVALE A PERGOLESE,,,FESTA DI CARNEVALE CON PENNE - VIN COT - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/133010/2342812/1/gran carnevale 2015.pdf,2015-02-17T00:00:00+01:00,2015-02-17T00:00:00+01:00,,MARTEDI' 17 FEBBRAIO,ORE 12.30,PERGOLESE,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
b5d3a4639386eb48272a1615595cfdb3,2015-02-17T00:00:00+01:00,2015-01-14T16:00:33+01:00,CARNEVALE A PADERGNONE,,,FESTA DI CARNEVALE CON MACCHERONI - VIN COT - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/133007/2342752/1/gran carnevale 2015.pdf,2015-02-17T00:00:00+01:00,2015-02-17T00:00:00+01:00,,MARTEDI' 17 FEBBRAIO,ORE 12.00,PADERGNONE - PIAZZA MUNICIPIO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
ebe6f3331b31a082e7111fee2b25c9f4,2015-02-17T00:00:00+01:00,2015-01-14T15:57:04+01:00,CARNEVALE A LASINO,,,FESTA DI CARNEVALE CON BIGOI - VINO CALDO - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/133004/2342692/1/gran carnevale 2015.pdf,2015-02-17T00:00:00+01:00,2015-02-17T00:00:00+01:00,,MARTEDI' 17 FEBBRAIO,ORE 12.30,LASINO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
ebf343b6f0b597a4973ac41840b04673,2015-02-15T00:00:00+01:00,2015-01-13T15:15:41+01:00,CARNEVALE A STRAVINO,,,FESTA DI CARNEVALE CON GNOCCHI - VIN COT - THE - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/132894/2341467/1/gran carnevale 2015.pdf,2015-02-15T00:00:00+01:00,2015-02-15T00:00:00+01:00,,DOMENICA 15 FEBBRAIO,ORE 12.30,STRAVINO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
bfed09fffad6e9682fce21e9988e2b6a,2015-02-15T00:00:00+01:00,2015-01-13T15:12:29+01:00,CARNEVALE A FRAVEGGIO,,,FESTA DI CARNEVALE CON MACCHERONI - VIN BRULE' - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/132893/2341437/1/gran carnevale 2015.pdf,2015-02-15T00:00:00+01:00,2015-02-15T00:00:00+01:00,,DOMENICA 15 FEBBRAIO,ORE 14.00,FRAVEGGIO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
192a0a9b22a2f0ab2a6f138e6760c02e,2015-02-15T00:00:00+01:00,2015-01-13T15:08:58+01:00,CARNEVALE A COVELO DI TERLAGO,,,FESTA DI CARNEVALE CON MACCHERONI - VIN BRULE' - SFILATA MASCHERINE,http://www.comunita.valledeilaghi.tn.it/content/download/132892/2341407/1/gran carnevale 2015.pdf,2015-02-15T00:00:00+01:00,2015-02-15T00:00:00+01:00,,DOMENICA 15 FEBBRAIO,ORE 12.30,COVELO DI TERLAGO,esterno,,,,,,,,,0,,,,,,,,0.0,0.0,,
