legalName,lat,lon,openingHours,telephone,email,url,sport,lit,covered,surface
,46.39385076,11.122253920000002,,,,,soccer,,,
,46.40412121999999,11.01698796,,,,,soccer,,,
,46.419929200000006,11.086996800000001,,,,,soccer,,,
,46.43359964,11.14469626,,,,,tennis,,,
,46.42329586,11.147313919999998,,,,,tennis,,,
,46.41966014,11.15189644,,,,,tennis,,,
,46.41967656,11.1512646,,,,,tennis,,,
,46.423044319999995,11.158041279999999,,,,,basketball,,,
Bocciodromo Comunale,46.06766842857144,11.2463549,,,,,boules,,,
Campo da Tennis,45.95849461428572,10.910361614285716,,,,,tennis,,,
,46.0726871,10.99756782,,,,,soccer,True,,grass
,45.971477979999996,11.094403119999999,,,,,tennis,,,
,45.97122216,11.09531156,,,,,soccer,,,grass
,45.9704027,11.095036,,,,,tamburello,,,
,45.97007466000001,11.09438526,,,,,soccer,,,
,46.082175459999995,11.559018259999998,,,,,tennis,,,
,46.04453698,11.1200411,,,,,tennis,,True,
,46.04424318,11.121752599999999,,,,,tennis,,,
,46.04416394,11.12153856,,,,,tennis,,,
,46.04408532,11.121328260000002,,,,,tennis,,,
,46.04433715999999,11.120691,,,,,tennis,,,
,46.04458204,11.12031882,,,,,tennis,,True,
,46.04447856,11.12129444,,,,,tennis,,,
,46.04424162,11.12043402,,,,,tennis,,,
,46.044556220000004,11.121501660000002,,,,,tennis,,,
,46.04439798,11.121082679999999,,,,,tennis,,,
,46.02539422,11.23051008,,,,,beachvolleyball,True,,
,46.052399480000005,11.248046579999999,,,,,soccer,,,
,46.36510079999999,11.072278299999999,,,,,soccer,,,
,46.37620271428572,11.076286300000001,,,,,soccer,,,
,46.29494118,11.07312614,,,,,soccer,False,,grass
,46.17536566,11.06425184,,,,,tennis,,,
,46.171928560000005,11.073010579999998,,,,,soccer,,,
,46.17145004,11.07340132,,,,,tennis,,,
,46.1753092,11.06379682,,,,,tennis,,,
,46.259417,11.029474520000003,,,,,tennis,,,artificial_turf
Campo da Tennis sintetico,46.32044698,11.0955913,,,,,tennis,,,
,46.10870422,11.10981738,,,,,tennis,,,
,46.292687539999996,11.505965100000001,,,,,tennis,,,
,46.29348076,11.505761340000001,,,,,tennis,,,
,46.2879698375,11.5630648625,,,,,tennis,,,
,46.28606353333333,11.562189733333334,,,,,soccer,,,
,46.35366364,10.912303640000001,,,,,basketball,,,
,46.351680879999996,10.914710600000001,,,,,tennis,,,
,46.35452918,11.094673839999999,,,,,soccer,,,
,46.35383846,11.093708459999998,,,,,basketball,,,
,46.3213708,11.07487486,,,,,tennis,,,
,46.30531739999999,11.075476140000001,,,,,tamburello,,,
,46.35357834,10.66559586,,,,,tennis,True,,clay
,46.35382274,10.66611996,,,,,tennis,True,,clay
,46.353879660000004,10.66634364,,,,,soccer,True,,grass
,46.349667759999996,11.11096246,,,,,soccer,,,
,46.34730671999999,11.115642260000001,,,,,soccer,,,
,46.35000342,11.111027080000001,,,,,tennis,,,
,46.336646200000004,11.11508894,,,,,soccer,,,
,46.364162879999995,11.098723,,,,,tennis,,,
,46.33437178,11.03055738,,,,,tennis,,,
,46.33662399999999,11.03361888,,,,,tamburello,,,
,46.33392882,11.03016314,,,,,soccer,,,
,46.33437482,11.0299577,,,,,tennis,,,
,46.34331528,11.12552192,,,,,tennis,,,
,45.92920328000001,11.07850104,,,,,soccer,,,
,46.45450476,11.11594408,,,,,soccer,,,
,46.4541436,11.11587994,,,,,tennis,,,
,46.15941538,11.14318416,,,,,soccer,,,
,46.156260599999996,11.154847199999999,,,,,soccer,True,,artificial_turf
,46.1782741,11.16773958,,,,,soccer,,,
,46.15982408000001,11.169765459999999,,,,,soccer,,,
,46.158852579999994,11.15979642,,,,,soccer,,,grass
,46.1686309,11.15773738,,,,,soccer,False,,grass
,46.07262902,11.131455599999999,,,,,soccer,True,,grass
Bocciodromo,46.051791650000006,11.143969566666668,,,,,boules,,True,
,46.06372672,11.522635979999999,,,,,volleyball,,,
,46.06587809090909,11.499807045454544,,,,,soccer,,,grass
,46.064195160000004,11.11426144,,,,,soccer,True,,artificial_turf
,46.13280282,11.135461379999999,,,,,soccer,,,
,46.13109634,11.13483424,,,,,tennis;soccer,,,
,46.0699851,10.90393814,,,,,soccer,,,
,46.0703508,10.90488032,,,,,soccer,,,
,46.14000592,10.9615841,,,,,tennis,False,,clay
Campo Sportivo «Don Santo Goio»,46.14102632,10.957356279999999,,,,,soccer,True,,grass
,46.1719012,11.00487232,,,,,equestrian,,,
Molveno lower takeoff,46.14576739230768,10.959703223076925,,,,,free_flying,False,,
,46.0360752,11.253342219999999,,,,,soccer,,,
,46.012997760000005,11.266972720000002,,,,,basketball,,,
,46.01303546,11.267515999999999,,,,,soccer,,,
,46.01328193999999,11.267594859999999,,,,,tennis,,,artificial_turf
,46.30975194,10.7646751,,,,,rugby_league,,,
,46.07790369999999,10.903813959999999,,,,,tennis,,,
,46.04930106,10.85362484,,,,,soccer,,,grass
,46.06471387999999,10.94116278,,,,,soccer,,,grass
,46.06447464,10.94091328,,,,,tennis,,,concrete
,46.061782980000004,10.9907257,,,,,tennis,,,
,46.03337348,11.3917731,,,,,soccer,,,
Campo sportivo parco giochi,45.890092025,10.95125355,,,,,basketball,,,
,45.89045686666666,10.947929191666665,,,,,soccer,,,
,46.072828099999995,11.13477608,,,,,soccer,False,,grass
,46.06813018,11.12588354,,,,,basketball,,,
,46.067954740000005,11.12624598,,,,,volleyball;soccer;basketball,True,,clay
,46.04089624,11.05767094,,,,,tennis,True,,tartan
,46.0505613,11.072835183333334,,,,,volleyball;basketball,,,
,46.05045760000001,11.07306815,,,,,boules,,,
,46.16309746,11.30353286,,,,,tennis,,,tartan
,46.073834445454544,11.114278809090909,,,,,soccer,,,
,46.20429012,11.04098058,,,,,boules,,,
,45.89265776,11.188565100000002,,,,,basketball,,,
,45.91254224000001,11.180807840000002,,,,,basketball,,,concrete
,45.892655819999995,11.18823654,,,,,beachvolleyball,,,sand
,45.892358900000005,11.189340179999999,,,,,soccer,,,
Skate park,45.91742096153847,11.067419630769232,,,,,skateboard;cycling,,False,paved
,46.183481799999996,11.012318019999999,,,,,soccer,,,
Campo sportivo di Varena,46.308244560000006,11.46683668,,,,,soccer,,,grass
,46.06426048,11.079031819999999,,,,,soccer,,,
,46.05206038,11.120496840000001,,,,,tennis,,,clay
,46.05883808,11.123717379999999,,,,,soccer,,,
Campo da tennis,46.02286743333334,10.865808316666666,,,,,tennis,,,paved
,46.02579382,10.83811572,,,,,tennis,True,,clay
,46.01502264285715,10.816395628571428,,,,,soccer,,,
,45.922227140000004,11.13259992,,,,,soccer,True,,grass
,46.14023048,11.11344778,,,,,tennis,,,
Padel Club Cavalese,46.289236200000005,11.464457020000001,,,,,boules,True,,artificial_turf
Bocciodromo,46.2891888,11.464244457142858,,,,,boules,,,
,46.18630632,11.16167204,,,,,tamburello,,,
,45.914970620000005,10.6248501,,,,,soccer,,,
,46.042799460000005,11.13294046,,,,,soccer,,,grass
,46.0518584,11.13389278,,,,,soccer,,,
,46.042889720000005,11.120779619999999,,,,,rugby,,,
,46.068115250000005,10.713415766666666,,,,,soccer,,,
,45.87854442,11.15062834,,,,,soccer,,,
,46.0851619,11.130320559999998,,,,,tennis,,,
,46.10219476,11.10019234,,,,,volleyball,,,
,45.894070240000005,10.602801,,,,,basketball,,,
,46.0748378,11.142657200000002,,,,,volleyball,,,
,46.07452524,11.14267576,,,,,basketball,,,
,46.08710916,11.13533866,,,,,tennis,,,
,46.086869320000005,11.135376579999999,,,,,tennis,,,
,46.08625776,11.134895,,,,,tennis,,,
,46.08662994,11.1351793,,,,,tennis,,,
,46.140113160000006,10.9621946,,,,,bowls,,,
,46.13516112,10.96991376,,,,,tennis,,,
,46.16357266,11.000003880000001,,,,,tennis,,,
AcquaIN,46.1690042875,11.00439695625,,+39 0461 589 850,info@acquain.it,http://www.acquain.it,swimming,,,
,46.04881936,11.45880442,,,,,basketball,,,
,46.05618336,11.45416162,,,,,tennis,,,
,46.04073088,11.4598308,,,,,soccer,,,
,46.36601906,11.64774356,,,,,soccer,,,grass
,46.365274920000004,11.64663576,,,,,soccer,,,grass
Campo da Basket - Comune di Soraga,46.3962264,11.66982016,,,,,basketball,,,
Campo da Calcio - Comune di Soraga,46.396440739999996,11.670111760000001,,,,,soccer,True,,artificial_turf
,46.068905459999996,11.1174195,,,,,soccer,,,
Campo da tennis,46.394524239999996,11.146070839999998,,,,,tennis,,,
,45.92752858,11.070403960000002,,,,,basketball,,,
,46.0343169,11.10805654,,,,,tennis,,,
,45.90512931999999,11.04149608,,,,,soccer,True,,grass
,45.905177099999996,11.041963499999998,,,,,bowls,,,
,46.067379960000004,11.60511326,,,,,boules,,,
,46.05699108,11.136841819999999,,,,,beachvolleyball,False,,sand
Campo sportivo,45.935617042857146,11.093350642857143,,,,,basketball,,,
campo sintetico,45.88150968,11.01237862,,,,,soccer,True,,artificial_turf
,45.943064140000004,11.25255182,,,,,tennis,,,asphalt
,46.29032176,10.68102644,,,,,beachvolleyball,,,
,46.29050248,10.680919800000002,,,,,soccer,,,
,45.81149682,10.5434837,,,,,tennis,,,
,45.81124912,10.5426497,,,,,soccer,,,
,45.811631639999995,10.5438038,,,,,tennis,,,
,46.29601622,10.69332212,,,,,tennis,,,
,46.29586625999999,10.692401540000002,,,,,soccer,,,
,45.984535199999996,10.6742924,,,,,tennis,,,
,45.85106224705883,10.575759429411765,,,,,volleyball,,,
,46.100342600000005,11.1100423,,,,,basketball,,,asphalt
,45.96993468,11.095177760000002,,,,,boules,,True,
,46.29540072,11.429132339999999,,,,,soccer,,,
,46.333643699999996,10.886721320000001,,,,,tennis,,,
,46.32580002,10.87779284,,,,,soccer,,,
,46.326122840000004,10.87752128,,,,,basketball,,,
,46.32628958,10.877420319999999,,,,,volleyball,,,
,46.3184782,10.86359792,,,,,basketball,,,
,46.32606863333333,10.862718216666666,,,,,soccer,,,
,46.3259643,10.862495739999998,,,,,volleyball,,,
,46.30908396,10.76044816,,,,,tennis,True,,artificial_turf
,46.35641766,10.66743364,,,,,tennis,,,
,46.3466517,10.69861576,,,,,soccer,,,
,46.3500148,10.695461139999999,,,,,tennis,,,
,46.360782300000004,10.924055560000001,,,,,tennis,,,
,46.360555299999994,10.924030116666666,,,,,soccer,,,
,46.39943242,10.845654399999999,,,,,soccer,,,grass
,46.36641949999999,10.960469280000002,,,,,soccer,,,
,45.917410059999995,11.16781192,,,,,soccer,,,
,45.94707476,11.26309952,,,,,soccer,,,
,45.94662124,11.26262074,,,,,soccer,,,
,45.948141480000004,11.262861899999999,,,,,tennis,,,
,45.94856916,11.2626807,,,,,tennis,,,
,45.935468199999995,11.23079404,,,,,tennis,,,artificial_turf
,45.93530052,11.2305984,,,,,tennis,,,artificial_turf
,45.9283017,11.22514352,,,,,tennis,False,,concrete
,45.93540308,11.230236399999999,,,,,boules,,,clay
,46.04176622,11.05834998,,,,,volleyball,,,
,46.041216580000004,11.05845934,,,,,volleyball,,,
,45.88425284,11.04129538,,,,,basketball,,,
,45.8727822875,10.870673674999999,,,,,beachvolleyball,True,,sand
,46.44646472,11.15157296,,,,,soccer,,,artificial_turf
Sacra Famiglia,45.895065499999994,11.03965694,,,,,basketball,,,
Sacra Famiglia,45.894816580000004,11.03966878,,,,,soccer,,,
,45.89746588,11.027774800000001,,,,,soccer,,,grass
Skate Park Rovereto,45.897335289999994,11.02739787,,,,,skateboard,,,concrete
,45.951501416666666,11.0221266,,,,,archery,False,,
,45.76799394,11.001151479999999,,,,,soccer,True,,grass
,45.7776198,11.106792780000001,,,,,soccer,,,
,46.07755784,11.136067700000002,,,,,tennis,,,
,46.08780328,11.134741700000001,,,,,soccer,,,
,45.86528086,11.02772014,,,,,basketball,,,
Prà dal Tor (campo da calcetto su erba),46.32083046,11.10483626,,,,,soccer,,,
,46.31527432,11.1188041,,,,,tennis,True,,paved
,46.08772562,11.06622914,,,,,volleyball,,,
,46.273937260000004,11.051226880000002,,,,,soccer,,,
,46.166262585714286,10.756114642857142,,,,,tennis,,,
,46.16571906,10.758371980000001,,,,,tennis,,,
,46.16615,10.759991979999999,,,,,tennis,,,
,46.155016200000006,10.759899666666668,,,,,tennis,True,,
,46.15482566,10.75949334,,,,,tennis,,,
,46.15493008,10.75967444,,,,,tennis,,,
centrale,46.154615899999996,10.759122020000001,,,,,tennis,,,
,45.9845311,11.26732948888889,,,,,soccer,True,,artificial_turf
Maso del Sole - maneggio,45.9790653,11.208394015384616,,,,,equestrian,,,
,46.00203774,11.22465306,,,,,soccer,,,
,46.26574598,11.80273842,,,,,tennis,,,
,46.04166782,11.037807019999999,,,,,tennis,,,
,45.993717860000004,11.260936419999998,,,,,soccer,,,
,46.05114827999999,11.25775318,,,,,soccer,,,
,46.06784656,11.15623098,,,,,tennis,,,
,46.05036942,11.150890480000001,,,,,tennis,,,
,45.877792937500004,10.8892978125,,,,,soccer,,,
,45.8763134,10.8699063,,,,,tennis,True,,artificial_turf
,46.208827740000004,11.095829380000001,,,,,soccer,,,
,45.86240266,10.57919788,,,,,volleyball,,,
,46.06320410000001,10.990695720000002,,,,,soccer,,,
,46.15104204000001,11.10480312,,,,,team_handball,,,
,45.78115638,10.94839172,,,,,soccer,,,grass
,45.782081520000006,10.94753814,,,,,soccer,,,grass
,45.78100078,10.947354899999999,,,,,tennis,,,
,45.78118542,10.942187559999999,,,,,tennis,,,
,45.78193879999999,10.9418866,,,,,tennis,,,
,46.21262360000001,11.114648120000002,,,,,soccer,,,
,45.92013814,11.0312445,,,,,soccer,,,asphalt
,45.92070102,11.03156784,,,,,soccer,,,
,45.95544778,11.2987611,,,,,tennis,,,concrete
,45.804660080000005,10.55131116,,,,,soccer,,,
,46.372909166666666,11.656614066666668,,,,,tennis,True,,
,46.06329649999999,11.135678919999998,,,,,basketball,,,
,46.21663852,11.12067638,,,,,volleyball,,,
,46.025868120000005,10.959317080000002,,,,,tennis,,,
,46.02606216666667,10.959438783333333,,,,,soccer,,,
Sanba Basketball outdoor court,46.04785244,11.132895099999999,,,,https://www.operauni.tn.it/cms-01.00/articolo.asp?IDcms=2978&s=122&l=,basketball,,,artificial_turf
,46.04768605999999,11.13274546,,,,,soccer,,,artificial_turf
,46.05966426,11.138643159999999,,,,,basketball,,,
,46.059831700000004,11.139068139999997,,,,,soccer,,,
,46.217280540000004,11.1205993,,,,,basketball,,,
,46.21696756,11.120576739999999,,,,,soccer,,,
,46.07075822,11.5121147,,,,,soccer,,,
,46.218193660000004,11.09385934,,,,,basketball,,,
campetto,46.2483334,11.17006404,,,,,soccer,,,
,46.081606811111115,11.101898944444445,,,,,soccer,,,
,46.36064122,10.944250760000001,,,,,tennis,True,,
,46.3280927,11.021848620000002,,,,,soccer,,,
,46.36254133999999,11.04171472,,,,,soccer,,,
,46.35204928,11.092531959999999,,,,,soccer,,,
,46.32311718,11.071606980000002,,,,,soccer,,,
,46.32351562,11.07132374,,,,,soccer,,,
,46.321621379999996,11.06558658,,,,,soccer,,,
,46.248668499999994,11.04592096,,,,,soccer,,,
,46.238124479999996,11.022340179999999,,,,,soccer,,,
,46.23758878,11.02236708,,,,,tamburello,,,
,46.28911378,11.02861776,,,,,tennis,,,
,46.28866318,11.02876986,,,,,tamburello,,,
,46.2678887,11.0262439,,,,,tennis,,,
,46.15933676,11.19166812,,,,,tennis,,,
,46.15915414,11.19192238,,,,,soccer,,,
,46.1541179,11.13667818,,,,,soccer,,,
,46.15978344,11.14336454,,,,,soccer,,,
Cortile Grumes,46.22121532,11.29409178,,,,,volleyball,,,
,46.19110812000001,11.259255659999999,,,,,soccer,,,
,46.18255284,11.25325936,,,,,soccer,,,
,46.07065206,10.90558326,,,,,basketball,,,
,46.073981249999996,10.998431266666666,,,,,tennis,True,,artificial_turf
,46.125425039999996,11.0929048,,,,,soccer,,,
,46.1429288,11.10862152,,,,,soccer,,,
,46.0390986,11.05852558,,,,,beachvolleyball,False,,sand
,46.03906500000001,11.058895119999999,,,,,beachvolleyball,,,sand
,46.00723852,11.129657419999997,,,,,basketball,,,concrete
,46.0071824,11.129031133333333,,,,,soccer,,,grass
,46.00697878,11.12876914,,,,,basketball,,,
,46.00692488000001,11.12944076,,,,,volleyball,,,artificial_turf
,46.16891036,11.088003039999998,,,,,tamburello,True,,
,46.41035374,11.14012246,,,,,tennis,,,
,46.40502516,11.1372631,,,,,tennis,,,
,46.410170879999995,11.140469079999999,,,,,tennis,,,
,46.42330778,11.1588356,,,,,soccer,,,
,46.40541888,11.13768752,,,,,soccer,,,
,46.423242779999995,11.079953139999999,,,,,soccer,,,
,46.40723781999999,11.139922620000002,,,,,soccer,,,
,46.404917919999995,11.137708159999999,,,,,tennis,,,
,46.40472878,11.13725226,,,,,tennis,,,
,46.43258762000001,11.1076511,,,,,volleyball,,,
,46.43216152000001,11.10707692,,,,,soccer,,,
,46.40465157999999,11.1375153,,,,,tennis,,,
,46.44087466,11.019209659999998,,,,,soccer,,,grass
,45.84989983,10.977635580000001,,,,,soccer,,,
,45.850084,10.9773343,,,,,basketball;volleyball,,,
,45.849673640000006,10.97789042,,,,,soccer,,,
,45.85438304,10.96754709,,,,,soccer,,,
,45.85510662,10.96875692,,,,,tennis,,,
,45.99589956,11.66851154,,,,,soccer,,,
,45.99662436,11.66905258,,,,,tennis,,,
,45.914842820000004,10.875006340000002,,,,,tennis,,,
,45.92689387142857,10.892729400000002,,,,,tennis,,,
,45.92470908,10.891295119999999,,,,,beachvolleyball,,,
,45.921909299999996,10.899581942857143,,,,,volleyball,,,
,46.37433356,11.06857162,,,,,soccer,,,
Area Verde,46.404464540000006,11.09537218,,,,,soccer,True,,grass_paver
,45.89692436,10.84703892,,,,,tennis,True,,asphalt
,45.89685958571429,10.847477342857145,,,,,basketball,True,,asphalt
,45.8965759,10.847535857142857,,,,,basketball,True,,artificial_turf
,46.377593839999996,11.10509372,,,,,volleyball,,,
,46.37780382,11.10475802,,,,,soccer,,,
,46.04580126,10.984409979999999,,,,,tennis,True,,artificial_turf
,46.046116139999995,10.98513564,,,,,soccer,True,,grass
,46.052251059999996,11.52224756,,,,,soccer,,,
,46.053156560000005,11.522770159999999,,,,,soccer,,,
,46.05282618571429,11.522294428571428,,,,,tennis,,,
,46.05281157142857,11.523058714285714,,,,,climbing,,,
,46.41882312,11.20461026,,,,,tennis,False,,clay
,46.31586436,11.11838906,,,,,soccer,True,,grass
,46.00456746,10.84087622,,,,,tennis,,,artificial_turf
,46.00261956000001,10.8437385,,,,,basketball,,,
,46.002486399999995,10.843654599999999,,,,,soccer,,,
,45.889256689999996,10.72860124,,,,,tennis,True,,clay
,46.08841812,11.133831840000001,,,,,basketball,True,,concrete
,46.13869784,11.11027902,,,,,soccer,,,
,46.07583406,11.14200956,,,,,volleyball,,,
,46.075855159999996,11.141858499999998,,,,,soccer,,,
,46.12090096,11.12061988,,,,,tennis,,,
,46.00548028,10.98488296,,,,,soccer,,,
,45.91864188,10.846480199999998,,,,,tennis,,,
,45.914238714285716,10.84357977142857,,,,,soccer,,,concrete
A.S.D. Comano Terme Fiavè,46.028408049999996,10.864194566666669,,+39 3389597329,,https://www.comanotermefiave.it/,soccer,True,,sintetic_grass
,46.02907384,10.86459696,,,,,soccer,,,
,46.03473984,10.89049912,,,,,soccer,,,
,46.07444384,11.251577639999999,,,,,soccer,,,
,46.05332808,11.114366880000002,,,,,soccer,,,
,46.15403952,11.09248014,,,,,soccer,,,
,46.10858613999999,11.141277800000001,,,,,soccer,,,
,46.128635783333344,11.11979735,,,,,soccer;basketball;volleyball,,,
,46.10551753333334,11.115281483333332,,,,,beachvolleyball,False,,sand
,46.198451950000006,11.2032393125,,,,,equestrian,,,
,46.07056396,11.059249900000001,,,,,volleyball,,,
,46.013900039999996,11.306202500000001,,,,,soccer,,,
,46.01460786,11.29560884,,,,,tennis,,,
,45.98784318,10.9473476,,,,,soccer,,,
,45.92185953333333,11.02139665,,,,,soccer,True,,grass
,45.8930482,10.86449626,,,,,table_tennis,,,
,45.893014933333326,10.864598950000001,,,,,boules,,,
Poligono di tiro di Strigno,46.06654005200001,11.531607472000001,,,,,shooting,,,
,46.066674139999996,11.530782680000002,,,,,soccer,,,
,45.8946294,10.59102992,,,,,tennis;soccer,,,
,45.89470917999999,10.58996618,,,,,bowls,,True,
Stadio Comunale Città di Arco,45.91495836,10.88744148,,,,,soccer,,,
,45.936494885714296,10.811731442857141,,,,,tennis,,,
,46.04174272,10.7317185,,,,,soccer,,,
,45.936569340000005,10.81196006,,,,,tennis,,,
Tennis,46.48513188,11.799174400000002,,,,,tennis,,,
,46.36589858,11.64832596,,,,,athletics,,,
,46.36646888888889,11.648297466666667,,,,,athletics,,,
,46.08733942,11.04411826,,,,,soccer,,,
,46.088672540000005,11.04555498,,,,,soccer,,,
,46.07712365,11.03227027,,,,,equestrian,,,
,46.18320494,11.026836980000002,,,,,soccer,,,
,46.3666675,10.936283040000001,,,,,soccer,,,
,46.16505536,11.002358660000002,,,,,tennis,,,
,46.16796452,11.003238620000001,,,,,soccer,,,
,46.0335245,10.73739516,,,,,soccer,,,
,46.00869031999999,11.640471980000001,,,,,soccer,,,grass
,45.98257066000001,11.5970489,,,,,soccer,False,,grass
,46.00762836,11.640613759999999,,,,,soccer,,,
,46.3471765,10.91700908,,,,,soccer,,,
,46.06423066,11.235975759999999,,,,,soccer;basketball,,,artificial_turf
,46.05581840000001,11.47044586,,,,,basketball,,,
,46.05045112,11.46936378,,,,,soccer,,,grass
,46.04101166,10.73127074,,,,,soccer,,,
Campo di Tamburello,46.290587939999995,10.97523322,,,,,tamburello,,,
,46.06514072,11.52353928,,,,,tennis,,,grass
,46.475579159999995,11.76761312,,,,,soccer,True,,artificial_turf
,46.475154511111114,11.7684104,,,,,tennis,True,,artificial_turf
Stadio del ghiaccio Gianmario Scola,46.462118933333336,11.784279422222221,,,,,ice_hockey,,,
,46.01547048,10.818231780000001,,,,,tamburello,,,
,46.33339694,10.885831540000002,,,,,soccer,,,
,45.8934412625,10.7196991625,,,,,tennis,True,,artificial_turf
,46.43747854,11.02954282,,,,,soccer,,,
,46.326313119999995,10.877277760000002,,,,,skateboard,,,
,46.35079542,10.91563356,,,,,soccer,,,
,46.33954506,10.908121040000001,,,,,tennis,,,
,46.33760564000001,10.904924040000001,,,,,soccer,,,
,45.88966711999999,10.599754879999999,,,,,soccer,,,
,46.04315338,11.553996380000001,,,,,boules,,True,
,46.057100399999996,10.79396582,,,,,soccer,,,
,45.86567121428572,10.80726197142857,,,,,soccer,,,
,45.90133670000001,10.7237888,,,,,soccer,,,
,45.95188258,10.6485132,,,,,volleyball,,,
,45.952121580000004,10.6487895,,,,,soccer,,,
,46.00577352,10.699695280000002,,,,,soccer,,,
,46.00562732000001,10.70019466,,,,,tennis,,,
,46.18625528,10.77679058,,,,,tennis,,,
,46.0747635,11.114809979999999,,,,,table_tennis,,,
,46.05130992000001,11.1263226,,,,,basketball,False,,clay
,45.94070034,10.64088046,,,,,tennis,,,
,46.04431796,11.55240134,,,,,soccer,,,
,45.75410264,10.999892840000001,,,,,volleyball,True,,paving_stones
,45.7542249,11.000112300000001,,,,,basketball,True,,asphalt
,45.73802136,10.946204839999998,,,,,basketball,,,
,45.740811528571435,10.961497842857142,,,,,soccer,,,
,45.74086304000001,10.96170708,,,,,tennis,,,
,45.740818020000006,10.96216608,,,,,tamburello,,,
,45.91557138,10.90337072,,,,,tennis,,,
,45.78702932,10.920468119999999,,,,,tennis,,,
,45.78793984000001,10.91921378,,,,,soccer,,,grass
,46.0613583,11.244193619999999,,,,,soccer,False,,artificial_turf
,46.16777509999999,11.11070312,,,,,soccer,,,
Campo da calcio di Fraveggio,46.07924174,10.99490854,,,,,soccer,,,grass
,46.180627,11.23678508,,,,,soccer,,,concrete
,46.24083676666667,11.325651066666666,,,,,soccer,,,
,45.928844500000004,11.249011600000001,,,,,soccer,,,
,45.92863028333333,11.24902725,,,,,tennis,,,
,45.9479085,11.256223080000002,,,,,tennis,,,
,45.94622222,11.263611700000002,,,,,tennis,,,
,45.9378009,11.27572296,,,,,tennis,,,
,46.283938539999994,11.48313724,,,,,equestrian,True,,sand
,46.28387636,11.482761200000002,,,,,soccer,True,,grass
,46.09830544,11.05400282,,,,,boules,True,,artificial_turf
,46.133955519999994,11.135372279999999,,,,,soccer,,,
Campo bocce Lundo,46.01263534,10.884941479999998,,,,,bowls,,,
,46.1225551,11.246088499999999,,,,,tennis,,,
,46.1434618,11.12754086,,,,,tennis,,,
,46.30516896,11.462482959999999,,,,,tennis,,,
,46.305307039999995,11.463042380000001,,,,,tennis,,,
,46.31569458,11.50302934,,,,,basketball,,,
,46.316034120000005,11.50292046,,,,,basketball,,,
,46.31551348,11.50308846,,,,,basketball,,,
,46.31586352,11.50298022,,,,,basketball,,,
,46.079444640000006,11.278006440000002,,,,,volleyball,,,
,46.0485021,11.123728459999999,,,,,basketball,True,,clay
,46.02950012000001,11.2568069,,,,,tennis,,,
,46.28990266,11.480094300000001,,,,,beachvolleyball,,,
,45.9855379,10.977192579999999,,,,,soccer,,,
,45.97842479999999,10.981416671428573,,,,,soccer,,,
,45.975283160000004,10.9796315,,,,,soccer,,,
Circolo Bocce,46.151240380000004,11.098602799999998,,,,,boules,,,
,46.167057039999996,10.75783126,,,,,beachvolleyball,,,
,46.16764152,10.752824720000001,,,,,soccer,,,
,45.846842280000004,10.561300339999999,,,,,soccer,,,
,45.88448856,11.06642558,,,,,basketball,,,
,45.901668359999995,11.051625780000002,,,,,tennis,,,
,45.887954216666664,10.957373150000002,,,,,tamburello,,,
,45.90051446,10.94316274,,,,,volleyball,,,
,45.888201820000006,10.95801134,,,,,tennis,,,
,45.78884242,10.91948838,,,,,tennis,,,
,45.89640758,11.01278984,,,,,basketball,,,
,46.00215148,11.086725339999997,,,,,boules,,True,
,45.84607826,10.95163822,,,,,soccer,True,,grass
,46.453183749999994,11.117231883333332,,,,,soccer,,,
,45.95738464285715,11.329542542857142,,,,,soccer,False,,grass
,46.07494736,11.46260956,,,,,tennis,,,
,46.075296300000005,11.46262534,,,,,soccer,,,
,46.0398997125,11.128974849999999,,,,,equestrian,False,,grass
,45.907268959999996,10.842409120000001,,,,,basketball,,,
,45.90738274,10.842053299999998,,,,,tennis,,,
,45.90919284,10.845745560000001,,,,,basketball,,,
,45.89856278,10.83163898,,,,,tennis,,,
,46.0252913,10.94250096,,,,,tennis,,,
,46.02535772,10.94160756,,,,,tennis,,,
,46.34631795999999,10.699640019999999,,,,,soccer,,,
,46.13715025999999,11.113090620000001,,,,,basketball,False,,asphalt
,46.06117086,11.11941626,,,,,table_tennis,,,
,46.2613971,11.794514760000002,,,,,tennis,,,
,46.007276940000004,11.41396494,,,,,tennis,,,clay
,46.15235368,10.9630401,,,,,bowls,,,
Forest Park,46.1526076875,10.963743749999999,10:00-17:30,"+39 0461 586978, +39 334 1624948",info@forestpark.it,http://www.forestpark.it/,climbing,,,
,45.76731672500001,10.999729174999999,,,,,skateboard,True,,concrete
,46.014797959999996,10.8173726,,,,,soccer,,,
,46.47949680000001,11.764830100000001,,,,,tennis,True,,artificial_turf
,46.475823919999996,11.744156579999999,,,,,futsal,,,artificial_turf
,45.88266367,10.85031596,,,,,soccer,True,,artificial_turf
Campo sportivo Oratorio Castello Tesino,46.06245702,11.63292922,,,,,soccer,True,,grass
,45.96863806,11.220483760000002,,,,,table_tennis,,,
,45.96875428,11.22064462,,,,,beachvolleyball,,,sand
,46.193486740000004,11.9434147,,,,,soccer,,,
,46.06746368,11.60278018,,,,,tennis,,,
,46.34060133333333,11.578934033333333,,,,,beach_volley,,,
,46.15094424,11.097669020000001,,,,,volleyball,,,
,45.929343720000006,10.63543602,,,,,soccer,,,
,46.282524620000004,11.43959376,,,,,tennis,,,
